x	y	fast_likelihood_quarks.yaml	custom_beta	global
-0.0424489795918368	1.5706122448979594	-380.0759335723317	-335.53240978257816	-380.0759335723317
-0.0424489795918368	1.655510204081633	-427.6747388687837	-374.05610402554396	-427.6747388687837
-0.0424489795918368	1.7404081632653061	-478.169750338466	-414.71570526089283	-478.169750338466
-0.0424489795918368	1.8253061224489797	-531.5120405990987	-457.517895238448	-531.5120405990987
-0.0424489795918368	1.9102040816326533	-587.8123195876677	-502.4693752043721	-587.8123195876677
-0.0424489795918368	1.9951020408163265	-647.1272818526483	-549.5768659609929	-647.1272818526483
-0.0424489795918368	2.08	-709.5598184850063	-598.8471079275622	-709.5598184850063
0.0424489795918368	-2.08	-1157.585648612438	-607.857340293709	-1157.585648612438
0.0424489795918368	-1.9951020408163267	-1066.2795621944688	-560.5909465867552	-1066.2795621944688
0.0424489795918368	-1.910204081632653	-979.1244992169394	-515.190762849479	-979.1244992169394
0.0424489795918368	-1.8253061224489797	-896.0608463129405	-471.66268667909196	-896.0608463129405
0.0424489795918368	-1.7404081632653061	-817.0346514294603	-430.01263276122893	-817.0346514294603
0.0424489795918368	-1.6555102040816327	-741.9796034803493	-390.24653292271535	-741.9796034803493
0.0424489795918368	-1.5706122448979594	-670.8444234113565	-352.3703361833774	-670.8444234113565
0.0424489795918368	-1.4857142857142858	-603.57330442467	-316.390008808812	-603.57330442467
0.0424489795918368	-1.4008163265306122	-540.1129642251336	-282.3115343630201	-540.1129642251336
0.0424489795918368	-1.3159183673469388	-480.4089026323551	-250.1409137613133	-480.4089026323551
0.0424489795918368	-1.2310204081632654	-424.4185176854063	-219.88416532336726	-424.4185176854063
0.0424489795918368	-1.1461224489795918	-372.0749978262369	-191.5473248263828	-372.0749978262369
0.0424489795918368	-1.0612244897959184	-323.8749189181997	-165.1364455584188	-323.8749189181997
0.0424489795918368	-0.9763265306122448	-278.6941669309491	-140.6575983721899	-278.6941669309491
0.0424489795918368	-0.8914285714285715	-237.02025818775485	-118.11687173861583	-237.02025818775485
0.0424489795918368	-0.8065306122448979	-198.8062864257326	-97.52037180081572	-198.8062864257326
0.0424489795918368	-0.7216326530612245	-164.00937175328772	-78.87422242821083	-164.00937175328772
0.0424489795918368	-0.6367346938775511	-132.58025434110306	-62.18456527081662	-132.58025434110306
0.0424489795918368	-0.5518367346938775	-104.4752199529488	-47.45755981377022	-104.4752199529488
0.0424489795918368	-0.46693877551020413	-79.6394155869051	-34.69938343181093	-79.6394155869051
0.0424489795918368	-0.38204081632653053	-58.0602378518459	-23.91623144429593	-58.0602378518459
0.0424489795918368	-0.29714285714285715	-39.68244352589744	-15.114317170113395	-39.68244352589744
0.0424489795918368	-0.21224489795918355	-24.446497927006476	-8.299871982898253	-24.446497927006476
0.0424489795918368	-0.12734693877551018	-12.48040284889197	-3.479145366429293	-12.48040284889197
0.0424489795918368	-0.0424489795918368	-3.4608489753530307	-0.6584049701559707	-3.4608489753530307
0.0424489795918368	0.0424489795918368	2.495178547401224	0.15606333501932568	2.495178547401224
0.0424489795918368	0.1273469387755104	6.012313564933606	-1.0420445991716178	6.012313564933606
0.0424489795918368	0.21224489795918355	5.809808485114388	-4.259051254497422	5.809808485114388
0.0424489795918368	0.29714285714285715	2.827705432884102	-9.50129750253086	2.827705432884102
0.0424489795918368	0.38204081632653075	-3.0748052793645115	-16.77514266114258	-3.0748052793645115
0.0424489795918368	0.46693877551020435	-11.867781396804617	-26.086964551150572	-11.867781396804617
0.0424489795918368	0.5518367346938775	-23.396480738966943	-37.44315955327613	-23.396480738966943
0.0424489795918368	0.6367346938775511	-37.897659348417164	-50.85014266510268	-37.897659348417164
0.0424489795918368	0.7216326530612247	-55.209466760665464	-66.31434755844623	-55.209466760665464
0.0424489795918368	0.8065306122448979	-75.31077965373339	-83.8422266366141	-75.31077965373339
0.0424489795918368	0.8914285714285715	-98.18180477898932	-103.44025109231154	-98.18180477898932
0.0424489795918368	0.9763265306122451	-123.80514371427853	-125.11491096517432	-123.80514371427853
0.0424489795918368	1.0612244897959187	-152.16711856999285	-148.87271520005538	-152.16711856999285
0.0424489795918368	1.1461224489795918	-183.25270800601913	-174.7201917049772	-183.25270800601913
0.0424489795918368	1.2310204081632654	-216.97588527199764	-202.66388740980358	-216.97588527199764
0.0424489795918368	1.315918367346939	-253.5207274124342	-232.710368324647	-253.5207274124342
0.0424489795918368	1.4008163265306122	-292.79142547071444	-264.86621959875595	-292.79142547071444
0.0424489795918368	1.4857142857142858	-334.806529628215	-299.13804557942046	-334.806529628215
0.0424489795918368	1.5706122448979594	-379.58818698611196	-335.5324698713788	-379.58818698611196
0.0424489795918368	1.655510204081633	-427.16225817117027	-374.05613539605145	-427.16225817117027
0.0424489795918368	1.7404081632653061	-477.62640874358624	-414.7157044510192	-477.62640874358624
0.0424489795918368	1.8253061224489797	-530.9269006317419	-457.5178587700783	-530.9269006317419
0.0424489795918368	1.9102040816326533	-587.1732477671732	-502.46929958308954	-587.1732477671732
0.0424489795918368	1.9951020408163265	-646.4198331404942	-549.5767476761038	-646.4198331404942
0.0424489795918368	2.08	-708.766471465014	-598.8469434519287	-708.766471465014
0.1273469387755104	-2.08	-1162.7591208382755	-607.8555793642157	-1162.7591208382755
0.1273469387755104	-1.9951020408163267	-1071.1227849498455	-560.5892913650003	-1071.1227849498455
0.1273469387755104	-1.910204081632653	-983.650289825082	-515.1892105139476	-983.650289825082
0.1273469387755104	-1.8253061224489797	-900.2818081893341	-471.6612343943942	-900.2818081893341
0.1273469387755104	-1.7404081632653061	-820.9632427349467	-430.01127767835135	-820.9632427349467
0.1273469387755104	-1.6555102040816327	-745.6278985371733	-390.24527217877574	-745.6278985371733
0.1273469387755104	-1.5706122448979594	-674.2243559743807	-352.3691669017097	-674.2243559743807
0.1273469387755104	-1.4857142857142858	-606.6965838954269	-316.38892809876813	-606.6965838954269
0.1273469387755104	-1.4008163265306122	-542.9910746831455	-282.3105393200191	-542.9910746831455
0.1273469387755104	-1.3159183673469388	-483.05309672348403	-250.1400014667896	-483.05309672348403
0.1273469387755104	-1.2310204081632654	-426.8398312076155	-219.88333284460907	-426.8398312076155
0.1273469387755104	-1.1461224489795918	-374.2842540330686	-191.54656921655578	-374.2842540330686
0.1273469387755104	-1.0612244897959184	-325.8833631879578	-165.13576385656802	-325.8833631879578
0.1273469387755104	-0.9763265306122448	-280.5114609636063	-140.65698760309488	-280.5114609636063
0.1273469387755104	-0.8914285714285715	-238.6565333711162	-118.11632891273712	-238.6565333711162
0.1273469387755104	-0.8065306122448979	-200.27144679722335	-97.51989391427207	-200.27144679722335
0.1273469387755104	-0.7216326530612245	-165.31312513621856	-78.8738064627488	-165.31312513621856
0.1273469387755104	-0.6367346938775511	-133.73196852186692	-62.18420819369953	-133.73196852186692
0.1273469387755104	-0.5518367346938775	-105.48416835551302	-47.45725857774039	-105.48416835551302
0.1273469387755104	-0.46693877551020413	-80.51491518517071	-34.69913497505195	-80.51491518517071
0.1273469387755104	-0.38204081632653053	-58.81055598827436	-23.9160326903434	-58.81055598827436
0.1273469387755104	-0.29714285714285715	-40.31610546033363	-15.114165027835611	-40.31610546033363
0.1273469387755104	-0.21224489795918355	-24.971779123265208	-8.299763346421514	-24.971779123265208
0.1273469387755104	-0.12734693877551018	-12.905467211058749	-3.479077115069458	-12.905467211058749
0.1273469387755104	-0.0424489795918368	-3.793299676306333	-0.6583739683727572	-3.793299676306333
0.1273469387755104	0.0424489795918368	2.247611392699241	0.15606023767350052	2.247611392699241
0.1273469387755104	0.1273469387755104	5.842764178024652	-1.042078630224296	5.842764178024652
0.1273469387755104	0.21224489795918355	5.707972126264849	-4.259113038808664	5.707972126264849
0.1273469387755104	0.29714285714285715	2.789742598757357	-9.501383844548059	2.789742598757357
0.1273469387755104	0.38204081632653075	-3.0553311077734406	-16.77525035016606	-3.0553311077734406
0.1273469387755104	0.46693877551020435	-11.797449183686638	-26.08709036132234	-11.797449183686638
0.1273469387755104	0.5518367346938775	-23.27804281574231	-37.44330024341775	-23.27804281574231
0.1273469387755104	0.6367346938775511	-37.73843196661244	-50.85029497875166	-37.73843196661244
0.1273469387755104	0.7216326530612247	-55.01704534330861	-66.31450822368174	-55.01704534330861
0.1273469387755104	0.8065306122448979	-75.08884158383682	-83.84239236621079	-75.08884158383682
0.1273469387755104	0.8914285714285715	-97.9347804159317	-103.44041858342575	-97.9347804159317
0.1273469387755104	0.9763265306122451	-123.53697017485666	-125.11507689944301	-123.53697017485666
0.1273469387755104	1.0612244897959187	-151.8811559505677	-148.87287624345436	-151.8811559505677
0.1273469387755104	1.1461224489795918	-182.9516889286183	-174.7203445078659	-182.9516889286183
0.1273469387755104	1.2310204081632654	-216.65839933953646	-202.66402860674555	-216.65839933953646
0.1273469387755104	1.315918367346939	-253.19065109023825	-232.71049453443095	-253.19065109023825
0.1273469387755104	1.4008163265306122	-292.4484971797532	-264.86632742426207	-292.4484971797532
0.1273469387755104	1.4857142857142858	-334.44909997963794	-299.1381316076755	-334.44909997963794
0.1273469387755104	1.5706122448979594	-379.21314748572047	-335.53253067336925	-379.21314748572047
0.1273469387755104	1.655510204081633	-426.7644187894791	-374.05616752674075	-426.7644187894791
0.1273469387755104	1.7404081632653061	-477.1999992638865	-414.71570444920724	-477.1999992638865
0.1273469387755104	1.8253061224489797	-530.4613660457309	-457.5178231584481	-530.4613660457309
0.1273469387755104	1.9102040816326533	-586.6568908683073	-502.4692248680475	-586.6568908683073
0.1273469387755104	1.9951020408163265	-645.8386914128128	-549.5766303478298	-645.8386914128128
0.1273469387755104	2.08	-708.1034502437132	-598.8467799840699	-708.1034502437132
0.21224489795918355	-2.08	-1168.1125248688913	-607.8538178669177	-1168.1125248688913
0.21224489795918355	-1.9951020408163267	-1076.1412539672524	-560.5876355903005	-1076.1412539672524
0.21224489795918355	-1.910204081632653	-988.3468163109388	-515.187657640768	-988.3468163109388
0.21224489795918355	-1.8253061224489797	-904.6739684458292	-471.65978158810765	-904.6739684458292
0.21224489795918355	-1.7404081632653061	-825.0540612341409	-430.0099220906544	-825.0540612341409
0.21224489795918355	-1.6555102040816327	-749.4344199332637	-390.24401094741654	-749.4344199332637
0.21224489795918355	-1.5706122448979594	-677.7586812835738	-352.3679971506257	-677.7586812835738
0.21224489795918355	-1.4857142857142858	-609.9705879149827	-316.38784693796754	-609.9705879149827
0.21224489795918355	-1.4008163265306122	-546.016405281015	-282.30954384565223	-546.016405281015
0.21224489795918355	-1.3159183673469388	-485.84116782732417	-250.13908876088487	-485.84116782732417
0.21224489795918355	-1.2310204081632654	-429.40184878880484	-219.8824999751822	-429.40184878880484
0.21224489795918355	-1.1461224489795918	-377.0664694119108	-191.54581323743764	-377.0664694119108
0.21224489795918355	-1.0612244897959184	-328.026616018317	-165.1350818075117	-328.026616018317
0.21224489795918355	-0.9763265306122448	-282.4608532916495	-140.65637650948224	-282.4608532916495
0.21224489795918355	-0.8914285714285715	-240.42235024370382	-118.11578578581475	-240.42235024370382
0.21224489795918355	-0.8065306122448979	-201.86374410058147	-97.51941575081253	-201.86374410058147
0.21224489795918355	-0.7216326530612245	-166.7417613108659	-78.87339024516382	-166.7417613108659
0.21224489795918355	-0.6367346938775511	-135.0064586546864	-62.18385089000924	-135.0064586546864
0.21224489795918355	-0.5518367346938775	-106.61393199027458	-47.456957141367866	-106.61393199027458
0.21224489795918355	-0.46693877551020413	-81.50942695207851	-34.698886344885636	-81.50942695207851
0.21224489795918355	-0.38204081632653053	-59.67821298542333	-23.915833790653664	-59.67821298542333
0.21224489795918355	-0.29714285714285715	-41.06557279337039	-15.11401276822528	-41.06557279337039
0.21224489795918355	-0.21224489795918355	-25.611472480915495	-8.299654621722652	-25.611472480915495
0.21224489795918355	-0.12734693877551018	-13.44367588528496	-3.4790088053364343	-13.44367588528496
0.21224489795918355	-0.0424489795918368	-4.238189998719292	-0.6583429388080049	-4.238189998719292
0.21224489795918355	0.0424489795918368	1.8890113705768954	0.1560571367895136	1.8890113705768954
0.21224489795918355	0.1273469387755104	5.563039865289056	-1.0421126968867611	5.563039865289056
0.21224489795918355	0.21224489795918355	5.496619499897577	-4.259174891537896	5.496619499897577
0.21224489795918355	0.29714285714285715	2.6428605705909263	-9.50147028856361	2.6428605705909263
0.21224489795918355	0.38204081632653075	-3.1442955742879803	-16.775358175546444	-3.1442955742879803
0.21224489795918355	0.46693877551020435	-11.83494267007552	-26.087216342921238	-11.83494267007552
0.21224489795918355	0.5518367346938775	-23.26743152371455	-37.443441140856976	-23.26743152371455
0.21224489795918355	0.6367346938775511	-37.68811043510959	-50.85044753629347	-37.68811043510959
0.21224489795918355	0.7216326530612247	-54.932392198992375	-66.31466917031605	-54.932392198992375
0.21224489795918355	0.8065306122448979	-74.9748322024484	-83.84255841535935	-74.9748322024484
0.21224489795918355	0.8914285714285715	-97.79597504629066	-103.4405864330547	-97.79597504629066
0.21224489795918355	0.9763265306122451	-123.37744071126866	-125.11524323202343	-123.37744071126866
0.21224489795918355	1.0612244897959187	-151.70440474327359	-148.87303772575865	-151.70440474327359
0.21224489795918355	1.1461224489795918	-182.76060181050917	-174.72049779100678	-182.76060181050917
0.21224489795918355	1.2310204081632654	-216.45426111995505	-202.66417032617926	-216.45426111995505
0.21224489795918355	1.315918367346939	-252.97520502900227	-232.71062130966595	-252.97520502900227
0.21224489795918355	1.4008163265306122	-292.22161196850254	-264.8664358590487	-292.22161196850254
0.21224489795918355	1.4857142857142858	-334.2095904245474	-299.1382182898825	-334.2095904245474
0.21224489795918355	1.5706122448979594	-378.9579646608604	-335.53259217478364	-378.9579646608604
0.21224489795918355	1.655510204081633	-426.48874384635496	-374.05620040312704	-426.48874384635496
0.21224489795918355	1.7404081632653061	-476.8984561873739	-414.7157052402662	-476.8984561873739
0.21224489795918355	1.8253061224489797	-530.1237548626328	-457.51778838772054	-530.1237548626328
0.21224489795918355	1.9102040816326533	-586.2719423668749	-502.4691510427234	-586.2719423668749
0.21224489795918355	1.9951020408163265	-645.3929142217379	-549.5765139588574	-645.3929142217379
0.21224489795918355	2.08	-707.5803112235527	-598.8466175061852	-707.5803112235527
0.29714285714285715	-2.08	-1173.6480949515558	-607.852055824473	-1173.6480949515558
0.29714285714285715	-1.9951020408163267	-1081.3374283755302	-560.5859792841496	-1081.3374283755302
0.29714285714285715	-1.910204081632653	-993.2164443422345	-515.1861042506142	-993.2164443422345
0.29714285714285715	-1.8253061224489797	-909.2300864397049	-471.6583282800094	-909.2300864397049
0.29714285714285715	-1.7404081632653061	-829.3093024037777	-430.00856601686394	-829.3093024037777
0.29714285714285715	-1.6555102040816327	-753.4012820667014	-390.24274924639974	-753.4012820667014
0.29714285714285715	-1.5706122448979594	-681.4494355479629	-352.3668269469405	-681.4494355479629
0.29714285714285715	-1.4857142857142858	-613.3972779016202	-316.38676534240096	-613.3972779016202
0.29714285714285715	-1.4008163265306122	-549.1908458455055	-282.3085479548628	-549.1908458455055
0.29714285714285715	-1.3159183673469388	-488.7749092514729	-250.13817565766146	-488.7749092514729
0.29714285714285715	-1.2310204081632654	-432.1063086194266	-219.88166672816112	-432.1063086194266
0.29714285714285715	-1.1461224489795918	-379.5533068090707	-191.54505690125188	-379.5533068090707
0.29714285714285715	-1.0612244897959184	-330.30631252847877	-165.13439942244963	-330.30631252847877
0.29714285714285715	-0.9763265306122448	-284.54392307992373	-140.65576510172957	-284.54392307992373
0.29714285714285715	-0.8914285714285715	-242.31923502250686	-118.1152423672105	-242.31923502250686
0.29714285714285715	-0.8065306122448979	-203.5846546271432	-97.51893731897576	-203.5846546271432
0.29714285714285715	-0.7216326530612245	-168.29670963745576	-78.87297378318215	-168.29670963745576
0.29714285714285715	-0.6367346938775511	-136.40510942134335	-62.18349336652159	-136.40510942134335
0.29714285714285715	-0.5518367346938775	-107.86585516988839	-47.45665551055447	-107.86585516988839
0.29714285714285715	-0.46693877551020413	-82.62425699560731	-34.69863754637856	-82.62425699560731
0.29714285714285715	-0.38204081632653053	-60.66447868454151	-23.91563474943314	-60.66447868454151
0.29714285714285715	-0.29714285714285715	-41.932083909078415	-15.113860394585913	-41.932083909078415
0.29714285714285715	-0.21224489795918355	-26.36678674863259	-8.299545811261623	-26.36678674863259
0.29714285714285715	-0.12734693877551018	-14.096210797709546	-3.4789404388376397	-14.096210797709546
0.29714285714285715	-0.0424489795918368	-4.795837739708077	-0.6583118822105689	-4.795837739708077
0.29714285714285715	0.0424489795918368	1.4182421062026833	0.15605403244546778	1.4182421062026833
0.29714285714285715	0.1273469387755104	5.172023003602078	-1.0421467982422428	5.172023003602078
0.29714285714285715	0.21224489795918355	5.1746471698442065	-4.259236810961511	5.1746471698442065
0.29714285714285715	0.29714285714285715	2.3859692786982123	-9.50155683202479	2.3859692786982123
0.29714285714285715	0.38204081632653075	-3.342849738137602	-16.775466133885402	-3.342849738137602
0.29714285714285715	0.46693877551020435	-11.981609376754193	-26.087342491799177	-11.981609376754193
0.29714285714285715	0.5518367346938775	-23.365074156031653	-37.44358224059499	-23.365074156031653
0.29714285714285715	0.6367346938775511	-37.74657435028337	-50.850600332031945	-37.74657435028337
0.29714285714285715	0.7216326530612247	-54.956566783066364	-66.3148303917294	-54.956566783066364
0.29714285714285715	0.8065306122448979	-74.96981230175584	-83.84272477670936	-74.96981230175584
0.29714285714285715	0.8914285714285715	-97.7664528766897	-103.44075463312208	-97.7664528766897
0.29714285714285715	0.9763265306122451	-123.32762482329645	-125.11540995402027	-123.32762482329645
0.29714285714285715	1.0612244897959187	-151.63794134155586	-148.87319963732932	-151.63794134155586
0.29714285714285715	1.1461224489795918	-182.68053119437928	-174.72065154408074	-182.68053119437928
0.29714285714285715	1.2310204081632654	-216.362055641369	-202.6643125569019	-216.362055641369
0.29714285714285715	1.315918367346939	-252.87277795227453	-232.71074863848355	-252.87277795227453
0.29714285714285715	1.4008163265306122	-292.1091152483683	-264.866544890573	-292.1091152483683
0.29714285714285715	1.4857142857142858	-334.0859009487666	-299.1383056127755	-334.0859009487666
0.29714285714285715	1.5706122448979594	-378.82041246376843	-335.53265436158483	-378.82041246376843
0.29714285714285715	1.655510204081633	-426.3328161183706	-374.0562340104651	-426.3328161183706
0.29714285714285715	1.7404081632653061	-476.7191588578173	-414.71570680872435	-476.7191588578173
0.29714285714285715	1.8253061224489797	-529.9112478953364	-457.51775444163025	-529.9112478953364
0.29714285714285715	1.9102040816326533	-586.0145519810786	-502.46907809025413	-586.0145519810786
0.29714285714285715	1.9951020408163265	-645.0792868306683	-549.576398491837	-645.0792868306683
0.29714285714285715	2.08	-707.1935485285204	-598.8464560000024	-707.1935485285204
0.38204081632653075	-2.08	-1179.36934893109	-607.8502932596933	-1179.36934893109
0.38204081632653075	-1.9951020408163267	-1086.7140847783867	-560.5843224686204	-1086.7140847783867
0.38204081632653075	-1.910204081632653	-998.2618582357705	-515.1845503646299	-998.2618582357705
0.38204081632653075	-1.8253061224489797	-913.9574747614571	-471.65687449022187	-913.9574747614571
0.38204081632653075	-1.7404081632653061	-833.731460671219	-430.0072094761316	-833.731460671219
0.38204081632653075	-1.6555102040816327	-757.5309090686493	-390.2414870938495	-757.5309090686493
0.38204081632653075	-1.5706122448979594	-685.298963155996	-352.3656563079229	-685.298963155996
0.38204081632653075	-1.4857142857142858	-616.9789218322106	-316.3856833282206	-616.9789218322106
0.38204081632653075	-1.4008163265306122	-552.5165912116399	-282.30755166298206	-552.5165912116399
0.38204081632653075	-1.3159183673469388	-491.8565037041934	-250.13726217146302	-491.8565037041934
0.38204081632653075	-1.2310204081632654	-434.95527812355135	-219.8808331170411	-434.95527812355135
0.38204081632653075	-1.1461224489795918	-382.1812529519599	-191.54430022039605	-382.1812529519599
0.38204081632653075	-1.0612244897959184	-332.72438733712795	-165.13371671299035	-332.72438733712795
0.38204081632653075	-0.9763265306122448	-286.76254778056773	-140.6551533905042	-286.76254778056773
0.38204081632653075	-0.8914285714285715	-244.34901112724367	-118.1146986667793	-244.34901112724367
0.38204081632653075	-0.8065306122448979	-205.43595085210097	-97.518458627536	-205.43595085210097
0.38204081632653075	-0.7216326530612245	-169.97969470126822	-78.87255708459134	-169.97969470126822
0.38204081632653075	-0.6367346938775511	-137.92960053410349	-62.18313563020274	-137.92960053410349
0.38204081632653075	-0.5518367346938775	-109.24157573455216	-47.45635369138711	-109.24157573455216
0.38204081632653075	-0.46693877551020413	-83.86100422065135	-34.69838858466835	-83.86100422065135
0.38204081632653075	-0.38204081632653053	-61.77091652945171	-23.915435570933255	-61.77091652945171
0.38204081632653075	-0.29714285714285715	-42.917168723437726	-15.11370791032789	-42.917168723437726
0.38204081632653075	-0.21224489795918355	-27.359635030755726	-8.299436917555681	-27.359635030755726
0.38204081632653075	-0.12734693877551018	-14.864544440662826	-3.478872017214485	-14.864544440662826
0.38204081632653075	-0.0424489795918368	-5.468110799096394	-0.6582807993682991	-5.468110799096394
0.38204081632653075	0.0424489795918368	0.8338773261792198	0.15605092472083015	0.8338773261792198
0.38204081632653075	0.1273469387755104	4.66830631297546	-1.0421809333608962	4.66830631297546
0.38204081632653075	0.21224489795918355	4.740662156445069	-4.259298795293603	4.740662156445069
0.38204081632653075	0.29714285714285715	2.0176892137210984	-9.50164347231157	2.0176892137210984
0.38204081632653075	0.38204081632653075	-3.652301367327425	-16.775574221735383	-3.652301367327425
0.38204081632653075	0.46693877551020435	-12.238817310383354	-26.08746880359888	-12.238817310383354
0.38204081632653075	0.5518367346938775	-23.573596320913794	-37.44372353758433	-23.573596320913794
0.38204081632653075	0.6367346938775511	-37.91519338085482	-50.85075336003308	-37.91519338085482
0.38204081632653075	0.7216326530612247	-55.090918507077106	-66.31499188119813	-55.090918507077106
0.38204081632653075	0.8065306122448979	-75.07513293383442	-83.84289144271202	-75.07513293383442
0.38204081632653075	0.8914285714285715	-97.84756876559555	-103.44092317530306	-97.84756876559555
0.38204081632653075	0.9763265306122451	-123.3888831360191	-125.1155770563638	-123.3888831360191
0.38204081632653075	1.0612244897959187	-151.68313382312328	-148.87336196829574	-151.68313382312328
0.38204081632653075	1.1461224489795918	-182.71370256540268	-174.72080575635266	-182.71370256540268
0.38204081632653075	1.2310204081632654	-216.38312000615122	-202.6644552875531	-216.38312000615122
0.38204081632653075	1.315918367346939	-252.8847087584769	-232.71087650880406	-252.8847087584769
0.38204081632653075	1.4008163265306122	-292.1123105464277	-264.8666545058776	-292.1123105464277
0.38204081632653075	1.4857142857142858	-334.0794465149778	-299.1383935624573	-334.0794465149778
0.38204081632653075	1.5706122448979594	-378.8019061353194	-335.5327172192532	-378.8019061353194
0.38204081632653075	1.655510204081633	-426.2980895386088	-374.0562683336508	-426.2980895386088
0.38204081632653075	1.7404081632653061	-476.6103582314922	-414.7157091386906	-476.6103582314922
0.38204081632653075	1.8253061224489797	-529.8252749304453	-457.51772130357165	-529.8252749304453
0.38204081632653075	1.9102040816326533	-585.8878111066479	-502.4690059931853	-585.8878111066479
0.38204081632653075	1.9951020408163265	-644.8992297443458	-549.5762839284656	-644.8992297443458
0.38204081632653075	2.08	-706.944593768255	-598.846295446819	-706.944593768255
0.46693877551020435	-2.08	-1185.2791576543473	-607.8485301964796	-1185.2791576543473
0.46693877551020435	-1.9951020408163267	-1092.2743205342185	-560.5826651663577	-1092.2743205342185
0.46693877551020435	-1.910204081632653	-1003.4860600756602	-515.1829960044091	-1003.4860600756602
0.46693877551020435	-1.8253061224489797	-918.8590437257973	-471.6554202392716	-918.8590437257973
0.46693877551020435	-1.7404081632653061	-838.3233839803469	-430.00585248807613	-838.3233839803469
0.46693877551020435	-1.6555102040816327	-761.8260378593269	-390.2402245084405	-761.8260378593269
0.46693877551020435	-1.5706122448979594	-689.3099197409273	-352.3644852510869	-689.3099197409273
0.46693877551020435	-1.4857142857142858	-620.7180972302873	-316.3846009120474	-620.7180972302873
0.46693877551020435	-1.4008163265306122	-555.9961441750796	-282.3065549856582	-555.9961441750796
0.46693877551020435	-1.3159183673469388	-495.0883537235686	-250.136348317002	-495.0883537235686
0.46693877551020435	-1.2310204081632654	-437.9511206182991	-219.87999915550392	-437.9511206182991
0.46693877551020435	-1.1461224489795918	-385.02330642828247	-191.54354320771972	-385.02330642828247
0.46693877551020435	-1.0612244897959184	-335.2830774844034	-165.13303369091375	-335.2830774844034
0.46693877551020435	-0.9763265306122448	-289.118906097287	-140.65454138661948	-289.118906097287
0.46693877551020435	-0.8914285714285715	-246.51380210026707	-118.11415469434542	-246.51380210026707
0.46693877551020435	-0.8065306122448979	-207.4197043041629	-97.51797968548624	-207.4197043041629
0.46693877551020435	-0.7216326530612245	-171.79277512359647	-78.87214015749691	-171.79277512359647
0.46693877551020435	-0.6367346938775511	-139.5819046407073	-62.18277768815642	-139.5819046407073
0.46693877551020435	-0.5518367346938775	-110.74302795163925	-47.456051690033064	-110.74302795163925
0.46693877551020435	-0.46693877551020413	-85.22157611032145	-34.69813946507577	-85.22157611032145
0.46693877551020435	-0.38204081632653053	-62.99938451368314	-23.9152362595363	-62.99938451368314
0.46693877551020435	-0.29714285714285715	-44.02265162036548	-15.113555318904105	-44.02265162036548
0.46693877551020435	-0.21224489795918355	-28.3508994395757	-8.299327943176195	-28.3508994395757
0.46693877551020435	-0.12734693877551018	-15.750442837026412	-3.4788035421584027	-15.750442837026412
0.46693877551020435	-0.0424489795918368	-6.256750262883543	-0.6582496910788223	-6.256750262883543
0.46693877551020435	0.0424489795918368	0.13419788648752728	0.15604781369711418	0.13419788648752728
0.46693877551020435	0.1273469387755104	4.050189847847832	-1.042215101296506	4.050189847847832
0.46693877551020435	0.21224489795918355	4.192978897229864	-4.2593608427212075	4.192978897229864
0.46693877551020435	0.29714285714285715	1.536348342680526	-9.501730206744128	1.536348342680526
0.46693877551020435	0.38204081632653075	-4.07431168857164	-16.775682435557542	-4.07431168857164
0.46693877551020435	0.46693877551020435	-12.608215847945019	-26.087595274020032	-12.608215847945019
0.46693877551020435	0.5518367346938775	-23.894007716901626	-37.44386502653822	-23.894007716901626
0.46693877551020435	0.6367346938775511	-38.19560041478928	-50.850906614179166	-38.19560041478928
0.46693877551020435	0.7216326530612247	-55.3370899468282	-66.3151536318486	-55.3370899468282
0.46693877551020435	0.8065306122448979	-75.29243868769305	-83.84305840573097	-75.29243868769305
0.46693877551020435	0.8914285714285715	-98.04097154288263	-103.44109205105747	-98.04097154288263
0.46693877551020435	0.9763265306122451	-123.56287075625846	-125.11574452970615	-123.56287075625846
0.46693877551020435	1.0612244897959187	-151.84164533919295	-148.87352470842518	-151.84164533919295
0.46693877551020435	1.1461224489795918	-182.86005607209893	-174.72096041693817	-182.86005607209893
0.46693877551020435	1.2310204081632654	-216.51916326974776	-202.6645985063775	-216.51916326974776
0.46693877551020435	1.315918367346939	-253.01270660763578	-232.71100490795732	-253.01270660763578
0.46693877551020435	1.4008163265306122	-292.23291997266995	-264.8667646915386	-292.23291997266995
0.46693877551020435	1.4857142857142858	-334.19194195672947	-299.1384821249993	-334.19194195672947
0.46693877551020435	1.5706122448979594	-378.9041746945877	-335.53278073310946	-378.9041746945877
0.46693877551020435	1.655510204081633	-426.3862325967033	-374.0563033569948	-426.3862325967033
0.46693877551020435	1.7404081632653061	-476.67876689428056	-414.71571221380225	-476.67876689428056
0.46693877551020435	1.8253061224489797	-529.8675706903175	-457.51768895654084	-529.8675706903175
0.46693877551020435	1.9102040816326533	-585.8926201103048	-502.4689347339307	-585.8926201103048
0.46693877551020435	1.9951020408163265	-644.8544713666241	-549.5761702505132	-644.8544713666241
0.46693877551020435	2.08	-706.8351677263671	-598.8461358273997	-706.8351677263671
0.5518367346938775	-2.08	-1191.3810210220063	-607.8467666589062	-1191.3810210220063
0.5518367346938775	-1.9951020408163267	-1098.0215349427417	-560.5810074005811	-1098.0215349427417
