x	y	fast_likelihood_quarks.yaml	fast_likelihood_leptons.yaml	likelihood_ewpt.yaml	likelihood_eeww.yaml	likelihood_lept.yaml	likelihood_rd_rds.yaml	likelihood_lfu_fccc.yaml	likelihood_lfu_fcnc.yaml	likelihood_bcpv.yaml	likelihood_bqnunu.yaml	likelihood_lfv.yaml	likelihood_zlfv.yaml	likelihood_higgs.yaml	global
-1.04	0.7216326530612247	-157.10778754378077	-7.145621509189546	-2.617817715783218	-0.5468814415329817	-0.010534770740609378	-38.35464493280301	-51.28063905767207	-68.0	-0.014137012820889083	-0.22435440742656354	0.0	0.0	-3.4923175462608924e-10	-325.3024183920989
-1.04	0.8065306122448979	-157.19229363057036	-7.394291896655062	-2.4492668053372846	-0.5468782016484504	-0.010534760457562964	-40.11072801068644	-51.279074488667995	-68.0	-0.014234651697800693	-0.22461976503773862	0.0	0.0	-3.9031533560773823e-10	-327.22192221114904
-1.04	0.8914285714285715	-157.27853665449442	-7.727340551391897	-2.333251312147219	-0.5468749617721258	-0.010534750170627771	-41.92059002573296	-51.27753241419874	-68.0	-0.014333243728509082	-0.2248812924625696	0.0	0.0	-4.3140602201674483e-10	-329.3338752065304
-1.04	0.9763265306122451	-157.36651271971323	-8.144854938812912	-2.2698377292316003	-0.546871721904008	-0.01053473987972331	-43.78324996086639	-51.27601259320628	-68.0	-0.014432799758671955	-0.22513895503943004	0.0	0.0	-4.724967084257514e-10	-331.6374461588847
-1.04	1.0612244897959187	-157.45621660349127	-8.646922553252523	-2.2590925098991974	-0.5468684820441574	-0.010534729584767866	-45.69773184522892	-51.27451478572879	-68.0	-0.014533330762330543	-0.22539267276355446	0.0	0.0	-5.135802894074004e-10	-334.1318075132691
-1.04	1.1461224489795918	-157.5476416855018	-9.233630917941397	-2.3010820676592125	-0.5468652421925064	-0.010534719285675842	-47.663064909940914	-51.27303875290912	-68.0	-0.014634847841421106	-0.22564236358371303	0.0	0.0	-5.546567649616918e-10	-336.8161355074104
-1.04	1.2310204081632654	-157.64077986924553	-9.90506758498104	-2.395872776135711	-0.5468620023490729	-0.010534708982360974	-49.67828247816432	-51.27158425700967	-68.0	-0.0147373622208411	-0.22588794333928774	0.0	0.0	-5.957474513706984e-10	-339.6896089830236
-1.04	1.315918367346939	-157.73562151250752	-10.66132013531319	-2.543530968975375	-0.5468587625138674	-0.010534698674734555	-51.742424473008754	-51.27015106138881	-68.0	-0.014840885253083691	-0.2261293256950303	0.0	0.0	-6.368310323523474e-10	-342.75141182396715
-1.04	1.4008163265306122	-157.8321553479007	-11.50247617869492	-2.7441229397642743	-0.5468555226868865	-0.010534688362705436	-53.85453425937551	-51.26873893049255	-68.0	-0.014945428415054529	-0.22636642207351265	0.0	0.0	-6.77921718761354e-10	-346.000729718444
-1.04	1.4857142857142858	-157.93036840135278	-12.428623353670758	-2.997714941935886	-0.5468522828681195	-0.01053467804617958	-56.01366091954098	-51.26734762986627	-68.0	-0.015051003310126099	-0.22659923817991867	0.0	0.0	-7.19005299743003e-10	-349.43675244949003
-1.04	1.5706122448979594	-158.03024590444818	-13.439849327536976	-3.304373188685961	-0.5468490430576125	-0.010534667725060842	-58.21885848939617	-51.26597692615028	-68.0	-0.01515762166636847	-0.22682758835717465	0.0	0.0	-7.60088880724652e-10	-353.058672757784
-1.04	1.655510204081633	-158.1317712039214	-14.536241796313227	-3.6641638528842257	-0.5468458032552981	-0.010534657399249747	-60.46918568893517	-51.26462658705207	-68.0	-0.015265295334929263	-0.22705137062419212	0.0	0.0	-8.011795671336586e-10	-356.8656862565209
-1.04	1.7404081632653061	-158.2349256767597	-15.717888484708467	-4.07715306698724	-0.5468425634612366	-0.010534647068646041	-62.76370774656773	-51.26329638136584	-68.0	-0.01537403629259071	-0.22727048666801508	0.0	0.0	-8.4225604268795e-10	-360.85699309072174
-1.04	1.8253061224489797	-158.33968863670896	-16.984877146092224	-4.54340692295186	-0.5468393236753748	-0.01053463673314392	-65.10149204777636	-51.26198607896389	-68.0	-0.015483856638426552	-0.22748472601086078	0.0	0.0	-8.833467290969566e-10	-365.03179337643445
-1.04	1.9102040816326533	-158.44603722982447	-18.33729556244967	-5.062991472146226	-0.546836083897734	-0.010534626392637803	-67.48161411205251	-51.26069545077571	-68.0	-0.015594768591720154	-0.22769402023380714	0.0	0.0	-9.244374155059631e-10	-369.3892933272889
-1.04	1.9951020408163265	-158.55394633845606	-19.77523154435176	-5.635972725266122	-0.5468328441283248	-0.010534616047017442	-69.90315255369644	-51.25942426880855	-68.0	-0.015706784494038395	-0.22789830918399545	0.0	0.0	-9.655138910602545e-10	-373.9286999853979
-1.04	2.08	-158.6633884729091	-21.298772930913636	-6.262416652244081	-0.5468296043671437	-0.010534605696169264	-72.36519145727543	-51.258172306110886	-68.0	-0.015819916803305745	-0.22809748854074385	0.0	0.0	-1.0066045774692611e-09	-378.6492234358671
-0.9975510204081633	-2.08	-140.23706841704495	-44.79571473305738	-36.26826529942687	-0.4117341571873716	-0.010019349109998688	-15.069128110428295	-47.356965524824865	-68.0	-0.010667382968166272	-0.20485875708667578	0.0	0.0	1.0066472100334067e-09	-352.36442173012796
-0.9975510204081633	-1.9951020408163267	-140.26630713619568	-42.310180424710005	-34.42365904633235	-0.4117312735915384	-0.010019339515840775	-14.47424209743933	-47.354501116549564	-68.0	-0.010751920801346238	-0.2052148469674897	0.0	0.0	9.655636290517577e-10	-347.46660720113755
-0.9975510204081633	-1.910204081632653	-140.29698550945392	-39.90615643828592	-32.62937584501405	-0.41172839000322625	-0.010019329919708664	-13.968155477139117	-47.35206810060502	-68.0	-0.010837214948189455	-0.20556890439177167	0.0	0.0	9.244729426427511e-10	-342.79089520883645
-0.9975510204081633	-1.8253061224489797	-140.32911828595525	-37.583729275779085	-30.88548343190899	-0.4117255064223464	-0.01001932032156827	-13.549724074961937	-47.34966619533214	-68.0	-0.010923273696787028	-0.2059209105541573	0.0	0.0	8.833893616611022e-10	-338.33631027404886
-0.9975510204081633	-1.7404081632653061	-140.36272011692955	-35.34298546860215	-29.192049506762277	-0.4117226228489912	-0.01001931072138329	-13.217808907753295	-47.34729512030258	-68.0	-0.011010105444850815	-0.20627082857660461	0.0	0.0	8.422986752520956e-10	-334.1018819870993
-0.9975510204081633	-1.6555102040816327	-140.39780552202387	-33.18401157756982	-27.549141732517374	-0.41171973928312156	-0.010019301119117863	-12.97127578911931	-47.34495459626486	-68.0	-0.011097718703572568	-0.20661862077259663	0.0	0.0	8.01207988843089e-10	-330.08664459657246
-0.9975510204081633	-1.5706122448979594	-140.43438889601487	-31.10689419289968	-25.956827735238473	-0.4117168557247517	-0.010019291514734352	-12.808995814702488	-47.34264434516573	-68.0	-0.011186122090559358	-0.20696427860078792	0.0	0.0	7.6012440786144e-10	-326.289637531192
-0.9975510204081633	-1.4857142857142858	-140.47248446586048	-29.111719934192315	-24.41517510399527	-0.41171397217387806	-0.010019281908194122	-12.729845051860199	-47.340364090165444	-68.0	-0.011275324342750359	-0.20730774406657915	0.0	0.0	7.190337214524334e-10	-322.70990496784606
-0.9975510204081633	-1.4008163265306122	-140.5121062935579	-27.19857545043042	-22.92425139079614	-0.4117110886304616	-0.010019272299458981	-12.732705308664674	-47.33811355561277	-68.0	-0.011365334308701236	-0.20764896529395038	0.0	0.0	6.779430350434268e-10	-319.3464966589165
-0.9975510204081633	-1.3159183673469388	-140.5532682448362	-25.36754741996313	-21.484124110491567	-0.4117082050945662	-0.010019262688488961	-12.816461906525902	-47.33589246703942	-68.0	-0.011456160956051953	-0.20798785762632122	0.0	0.0	6.368594540617778e-10	-316.19846563458486
-0.9975510204081633	-1.2310204081632654	-140.5959839783435	-23.61872255050168	-20.094860740640694	-0.4117053215661599	-0.010019253075242984	-12.980006794760442	-47.33370055118369	-68.0	-0.01154781336836841	-0.20832440535656183	0.0	0.0	5.957687676527712e-10	-313.2648714082006
-0.9975510204081633	-1.1461224489795918	-140.64026691924806	-21.952187579104994	-18.756528721491048	-0.4117024380452392	-0.01001924345967975	-13.222236130054082	-47.331537535976985	-68.0	-0.011640300752249644	-0.20865831743278918	0.0	0.0	5.546851866711222e-10	-310.54477718501045
-0.9975510204081633	-1.0612244897959184	-140.68613023322695	-20.368029272168933	-17.46919545581579	-0.4116995545318147	-0.010019233841756736	-13.542051003765096	-47.32940315052765	-68.0	-0.011733632431511154	-0.20898981738846878	0.0	0.0	5.135945002621156e-10	-308.03725135318433
-0.9975510204081633	-0.9763265306122448	-140.73358681672732	-18.866334425419303	-16.2329283088652	-0.41169667102586516	-0.010019224221429757	-13.938358168902447	-47.327297125138564	-68.0	-0.011827817853099276	-0.20931886028286328	0.0	0.0	4.724967084257514e-10	-305.7413674179636
-0.9975510204081633	-0.8914285714285715	-140.7826492578822	-17.447189863896924	-15.04779460826369	-0.4116937875274438	-0.010019214598654624	-14.41006861359027	-47.32521919130051	-68.0	-0.011922866592005477	-0.20964540015012822	0.0	0.0	4.3141312744410243e-10	-303.65620280337043
-0.9975510204081633	-0.8065306122448979	-140.83332982284185	-16.110682441948533	-13.91386164390276	-0.41169090403647246	-0.010019204973385376	-14.95609852387885	-47.3231690816959	-68.0	-0.012018788344670739	-0.20996938997061498	0.0	0.0	3.9032244103509584e-10	-301.7808398012027
-0.9975510204081633	-0.7216326530612245	-140.88564042347667	-14.856899043211442	-12.831196667878427	-0.41168802055301157	-0.010019195345575271	-15.575369176111238	-47.321146530181345	-68.0	-0.012115592935352026	-0.21029079621946245	0.0	0.0	3.4923886005344684e-10	-300.1143654455633
-0.9975510204081633	-0.6367346938775511	-140.93959258717132	-13.685926580603656	-11.799866894369156	-0.41168513707705046	-0.010019185715176793	-16.266807313072142	-47.319151271793096	-68.0	-0.012213290316594794	-0.21060962667036875	0.0	0.0	3.0814817364444025e-10	-298.6558718864804
-0.9975510204081633	-0.5518367346938775	-140.9951974366013	-12.597851996313658	-10.819939499568722	-0.4116822536085465	-0.010019176082140091	-17.029343608366617	-47.31718304275932	-68.0	-0.012311890571080397	-0.21092566585625505	0.0	0.0	2.6706459266279126e-10	-297.40445456946065
-0.9975510204081633	-0.46693877551020413	-141.05246565101567	-11.59276226177829	-9.891481621572318	-0.41167937014757783	-0.010019166446416872	-17.861914749572314	-47.315241580478464	-68.0	-0.01241140391524187	-0.21123895583146535	0.0	0.0	2.2597390625378466e-10	-296.35921476053176
-0.9975510204081633	-0.38204081632653053	-141.11140743717817	-10.670744377679583	-9.014560360307424	-0.4116764866940841	-0.010019156807953955	-18.763461359580667	-47.313326623537144	-68.0	-0.0125118406922482	-0.21154947782666156	0.0	0.0	1.8489032527213567e-10	-295.519257120119
-0.9975510204081633	-0.29714285714285715	-141.17203249775696	-9.8318853739245	-8.1892427774314	-0.4116736032480617	-0.010019147166699938	-19.732929560105227	-47.311437911664974	-68.0	-0.012613211385624545	-0.211857178736631	0.0	0.0	1.4380674429048668e-10	-294.8836912612762
-0.9975510204081633	-0.21224489795918355	-141.2343499935322	-9.076272309633033	-7.415595896238923	-0.4116707198095675	-0.010019137522600419	-20.76927043300133	-47.3095751858034	-68.0	-0.012715526611178696	-0.21216192028406766	0.0	0.0	1.0271605788148008e-10	-294.4516311223336
-0.9975510204081633	-0.12734693877551018	-141.2983685041803	-8.403992273119144	-6.693686701573345	-0.4116678363785127	-0.010019127875600997	-21.871440230889213	-47.30773818803666	-68.0	-0.012818797122764458	-0.21246365843721904	0.0	0.0	6.162537147247349e-11	-294.22219531755115
-0.9975510204081633	-0.0424489795918368	-141.36409600692957	-7.815132381880204	-6.02358213974275	-0.4116649529549896	-0.010019118225645274	-23.038399511816998	-47.30592666162912	-68.0	-0.012923033810341877	-0.2127624563712729	0.0	0.0	2.0541790490824496e-11	-294.1945062633404
-0.9975510204081633	0.0424489795918368	-141.4315398006205	-7.309779782579994	-5.405349118423036	-0.41166206953894147	-0.010019108572674074	-24.269114322357808	-47.304140351014986	-68.0	-0.013028247705559437	-0.2130582566857342	0.0	0.0	-2.0534685063466895e-11	-294.3676910575197
-0.9975510204081633	0.1273469387755104	-141.50070650990915	-6.8880216510276995	-4.839054506559023	-0.4116591861303718	-0.01001909891662911	-25.562555460266957	-47.302379001778455	-68.0	-0.013134449980631402	-0.2133509095262518	0.0	0.0	-6.162537147247349e-11	-294.7408807741568
-0.9975510204081633	0.21224489795918355	-141.57160200404428	-6.549945192164088	-4.324765134295625	-0.4116563027293054	-0.010019089257450098	-26.917698379379658	-47.30064236068062	-68.0	-0.01324165194943916	-0.213640395780768	0.0	0.0	-1.0271605788148008e-10	-295.31321051038395
-0.9975510204081633	0.29714285714285715	-141.64423136779232	-6.2956376400448875	-3.8625477928707177	-0.41165341933575306	-0.010019079595074643	-28.333524163140332	-47.29893017562734	-68.0	-0.013349865067669775	-0.21392662002782004	0.0	0.0	-1.4380674429048668e-10	-296.08382012364575
-0.9975510204081633	0.38204081632653075	-141.71859885769476	-6.125186257819273	-3.4524692345317476	-0.4116505359496685	-0.010019069929439572	-29.809018206943968	-47.2972421956916	-68.0	-0.013459100935807378	-0.21420950479558165	0.0	0.0	-1.8489032527213567e-10	-297.0518529644767
-0.9975510204081633	0.46693877551020435	-141.7947078400574	-6.038678337715638	-3.094596172445833	-0.4116476525710908	-0.01001906026047783	-31.343171114657814	-47.29557817108657	-68.0	-0.013569371303061573	-0.21448889417029093	0.0	0.0	-2.2597390625378466e-10	-298.2164566144941
-0.9975510204081633	0.5518367346938775	-141.87256074707483	-6.0362012010121475	-2.788995280606585	-0.41164476919996673	-0.010019050588123801	-32.93497844256011	-47.29393785319932	-68.0	-0.013680688060546231	-0.21476452454474426	0.0	0.0	-2.6706459266279126e-10	-299.5767825571134
-0.9975510204081633	0.6367346938775511	-141.95215902150505	-6.1178421980266435	-2.535733193751472	-0.41164188583635664	-0.010019040912309096	-34.58344067805761	-47.29232099453912	-68.0	-0.013793063250497006	-0.21503652203512225	0.0	0.0	-3.0814817364444025e-10	-301.13198659822234
-0.9975510204081633	0.7216326530612247	-142.03350305723887	-6.283688708092399	-2.3348765072668876	-0.4116390024802534	-0.010019031232962439	-36.2875632530441	-47.29072734877858	-68.0	-0.01390650906037827	-0.2153049128802209	0.0	0.0	-3.4923886005344684e-10	-302.881228330424
-0.9975510204081633	0.8065306122448979	-142.1165921472334	-6.533828139531991	-2.186491777101832	-0.411636119131618	-0.010019021550012885	-38.04635653840002	-47.2891566707251	-68.0	-0.014021037830140415	-0.2155696186077467	0.0	0.0	-3.9031533560773823e-10	-304.8236710705022
-0.9975510204081633	0.8914285714285715	-142.20142441293729	-6.8683479296379915	-2.090645519678702	-0.41163323579050726	-0.010019011863385163	-39.858835978478645	-47.28760871632783	-68.0	-0.01413666204870534	-0.21583056361307484	0.0	0.0	-4.3140602201674483e-10	-306.9584820308075
-0.9975510204081633	0.9763265306122451	-142.28799918921425	-7.28733554464965	-2.0474042118030518	-0.411630352456843	-0.010019002173004221	-41.724021840517196	-47.286083242665946	-68.0	-0.014253394352292226	-0.21608767037697874	0.0	0.0	-4.724967084257514e-10	-309.28483444868164
-0.9975510204081633	1.0612244897959187	-142.37630719301842	-7.790878479730097	-2.0568342905775836	-0.41162746913069626	-0.010018992478791455	-43.64093942308959	-47.284580007955604	-68.0	-0.014371247533552456	-0.21634080336060535	0.0	0.0	-5.135802894074004e-10	-311.8018979073886
-0.9975510204081633	1.1461224489795918	-142.46634509177687	-8.379064258935088	-2.1190021533118255	-0.41162458581202443	-0.010018982780667818	-45.60861921122616	-47.28309877155382	-68.0	-0.014490234534094704	-0.2165898513961242	0.0	0.0	-5.546567649616918e-10	-314.50885314188145
-0.9975510204081633	1.2310204081632654	-142.55810568840457	-9.051980435190238	-2.2339741574345133	-0.4116217025008524	-0.010018973078551041	-47.62609610815852	-47.28163929391139	-68.0	-0.014610368450247435	-0.21683482155447464	0.0	0.0	-5.957474513706984e-10	-317.404881549279
-0.9975510204081633	1.315918367346939	-142.65158025641642	-9.809714590267028	-2.401816620406329	-0.41161881919718724	-0.01001896337235686	-49.6924110168525	-47.28020133663774	-68.0	-0.014731662526956235	-0.21707562539858216	0.0	0.0	-6.368310323523474e-10	-320.4891688917119
-0.9975510204081633	1.4008163265306122	-142.74675849556064	-10.652354334747884	-2.6225958196297228	-0.4116159359009899	-0.010018953661999563	-51.80660820929393	-47.278784662427036	-68.0	-0.014854130163150181	-0.21731222747017398	0.0	0.0	-6.77921718761354e-10	-323.76090276953346
-0.9975510204081633	1.4857142857142858	-142.84362842112517	-11.579987308003325	-2.8963779923637993	-0.41161305261231007	-0.010018943947388781	-53.967738719484274	-47.277389035117956	-68.0	-0.014977784912002079	-0.21754453552062714	0.0	0.0	-7.19005299743003e-10	-327.2192757938058
-0.9975510204081633	1.5706122448979594	-142.94217630411464	-12.592701178154371	-3.223229335635601	-0.41161016933109096	-0.010018934228434806	-56.17485787358015	-47.27601421962812	-68.0	-0.015102640479661922	-0.2177724044214635	0.0	0.0	-7.60088880724652e-10	-330.86348306033364
-0.9975510204081633	1.655510204081633	-143.04238657105066	-13.690583642050846	-3.6032160061506566	-0.41160728605736807	-0.010018924505044935	-58.42702504726077	-47.274659982010526	-68.0	-0.015228710721357785	-0.21799573906409542	0.0	0.0	-8.011795671336586e-10	-334.6927219096725
-0.9975510204081633	1.7404081632653061	-143.14424171781963	-14.873722425226681	-4.036404120210548	-0.4116044027911201	-0.010018914777122356	-60.72330649044524	-47.273326089393926	-68.0	-0.015356009643617163	-0.21821444181881589	0.0	0.0	-8.4225604268795e-10	-338.70619461296894
-0.9975510204081633	1.8253061224489797	-143.24772221856676	-16.142205281875512	-4.522859753621823	-0.4116015195323932	-0.010018905044567816	-63.06277203846258	-47.27201231002132	-68.0	-0.015484551407540792	-0.21842841245490163	0.0	0.0	-8.833467290969566e-10	-342.90310499187075
-0.9975510204081633	1.9102040816326533	-143.35280642595228	-17.49611999481003	-5.062648941606785	-0.4115986362811448	-0.01001889530728084	-65.44449757573254	-47.27071841320973	-68.0	-0.015614350321990322	-0.21863754805716695	0.0	0.0	-9.244374155059631e-10	-347.28266078220344
