x	y	likelihood_ewpt.yaml	global
-0.8702040816326531	-0.7216326530612245	-38.9294138355733	-38.9294138355733
-0.8702040816326531	-0.6367346938775511	-37.76664139141893	-37.76664139141893
-0.8702040816326531	-0.5518367346938775	-36.69545762127565	-36.69545762127565
-0.8702040816326531	-0.46693877551020413	-35.715949449022474	-35.715949449022474
-0.8702040816326531	-0.38204081632653053	-34.82820376629044	-34.82820376629044
-0.8702040816326531	-0.29714285714285715	-34.032307432355296	-34.032307432355296
-0.8702040816326531	-0.21224489795918355	-33.3283472740516	-33.3283472740516
-0.8702040816326531	-0.12734693877551018	-32.71641008568029	-32.71641008568029
-0.8702040816326531	-0.0424489795918368	-32.1965826289089	-32.1965826289089
-0.8702040816326531	0.0424489795918368	-31.76895163270158	-31.76895163270158
-0.8702040816326531	0.1273469387755104	-31.433603793203176	-31.433603793203176
-0.8702040816326531	0.21224489795918355	-31.19062577365616	-31.19062577365616
-0.8702040816326531	0.29714285714285715	-31.04010420432678	-31.04010420432678
-0.8702040816326531	0.38204081632653075	-30.98212568238698	-30.98212568238698
-0.8702040816326531	0.46693877551020435	-31.016776771845286	-31.016776771845286
-0.8702040816326531	0.5518367346938775	-31.144144003445774	-31.144144003445774
-0.8702040816326531	0.6367346938775511	-31.364313874581555	-31.364313874581555
-0.8702040816326531	0.7216326530612247	-31.67737284920173	-31.67737284920173
-0.8702040816326531	0.8065306122448979	-32.08340735773373	-32.08340735773373
-0.8702040816326531	0.8914285714285715	-32.58250379696647	-32.58250379696647
-0.8702040816326531	0.9763265306122451	-33.17474852999226	-33.17474852999226
-0.8702040816326531	1.0612244897959187	-33.8602278860962	-33.8602278860962
-0.8702040816326531	1.1461224489795918	-34.63902816067756	-34.63902816067756
-0.8702040816326531	1.2310204081632654	-35.51123561515932	-35.51123561515932
-0.8702040816326531	1.315918367346939	-36.47693647688088	-36.47693647688088
-0.8702040816326531	1.4008163265306122	-37.536216939049666	-37.536216939049666
-0.8702040816326531	1.4857142857142858	-38.68916316061056	-38.68916316061056
-0.8702040816326531	1.5706122448979594	-39.9358612661783	-39.9358612661783
-0.8702040816326531	1.655510204081633	-41.27639734595026	-41.27639734595026
-0.8702040816326531	1.7404081632653061	-42.71085745561105	-42.71085745561105
-0.8702040816326531	1.8253061224489797	-44.23932761624323	-44.23932761624323
-0.8702040816326531	1.9102040816326533	-45.8618938142487	-45.8618938142487
-0.8702040816326531	1.9951020408163265	-47.578642001255474	-47.578642001255474
-0.8702040816326531	2.08	-49.38965809402718	-49.38965809402718
-0.8277551020408164	-2.08	-65.75432669256797	-65.75432669256797
-0.8277551020408164	-1.9951020408163267	-63.15795454853058	-63.15795454853058
-0.8277551020408164	-1.910204081632653	-60.65177958462384	-60.65177958462384
-0.8277551020408164	-1.8253061224489797	-58.23588921184543	-58.23588921184543
-0.8277551020408164	-1.7404081632653061	-55.910370810398234	-55.910370810398234
-0.8277551020408164	-1.6555102040816327	-53.675311729648186	-53.675311729648186
-0.8277551020408164	-1.5706122448979594	-51.53079928801215	-51.53079928801215
-0.8277551020408164	-1.4857142857142858	-49.47692077284253	-49.47692077284253
-0.8277551020408164	-1.4008163265306122	-47.51376344036032	-47.51376344036032
-0.8277551020408164	-1.3159183673469388	-45.64141451555608	-45.64141451555608
-0.8277551020408164	-1.2310204081632654	-43.85996119208931	-43.85996119208931
-0.8277551020408164	-1.1461224489795918	-42.16949063220011	-42.16949063220011
-0.8277551020408164	-1.0612244897959184	-40.57008996660923	-40.57008996660923
-0.8277551020408164	-0.9763265306122448	-39.06184629443776	-39.06184629443776
-0.8277551020408164	-0.8914285714285715	-37.64484668310205	-37.64484668310205
-0.8277551020408164	-0.8065306122448979	-36.31917816823048	-36.31917816823048
-0.8277551020408164	-0.7216326530612245	-35.08492775355958	-35.08492775355958
-0.8277551020408164	-0.6367346938775511	-33.942182410855565	-33.942182410855565
-0.8277551020408164	-0.5518367346938775	-32.8910290798148	-32.8910290798148
-0.8277551020408164	-0.46693877551020413	-31.9315546679573	-31.9315546679573
-0.8277551020408164	-0.38204081632653053	-31.06384605057299	-31.06384605057299
-0.8277551020408164	-0.29714285714285715	-30.28799007059	-30.28799007059
-0.8277551020408164	-0.21224489795918355	-29.604073538500742	-29.604073538500742
-0.8277551020408164	-0.12734693877551018	-29.01218323227144	-29.01218323227144
-0.8277551020408164	-0.0424489795918368	-28.512405897251227	-28.512405897251227
-0.8277551020408164	0.0424489795918368	-28.104828246070703	-28.104828246070703
-0.8277551020408164	0.1273469387755104	-27.789536958563957	-27.789536958563957
-0.8277551020408164	0.21224489795918355	-27.566618681670796	-27.566618681670796
-0.8277551020408164	0.29714285714285715	-27.43616002933912	-27.43616002933912
-0.8277551020408164	0.38204081632653075	-27.398247582454786	-27.398247582454786
-0.8277551020408164	0.46693877551020435	-27.45296788873283	-27.45296788873283
-0.8277551020408164	0.5518367346938775	-27.600407462625107	-27.600407462625107
-0.8277551020408164	0.6367346938775511	-27.840652785255145	-27.840652785255145
-0.8277551020408164	0.7216326530612247	-28.17379030429118	-28.17379030429118
-0.8277551020408164	0.8065306122448979	-28.599906433891647	-28.599906433891647
-0.8277551020408164	0.8914285714285715	-29.11908755459048	-29.11908755459048
-0.8277551020408164	0.9763265306122451	-29.731420013221793	-29.731420013221793
-0.8277551020408164	1.0612244897959187	-30.43699012282177	-30.43699012282177
-0.8277551020408164	1.1461224489795918	-31.235884162544096	-31.235884162544096
-0.8277551020408164	1.2310204081632654	-32.1281883775768	-32.1281883775768
-0.8277551020408164	1.315918367346939	-33.113988979034175	-33.113988979034175
-0.8277551020408164	1.4008163265306122	-34.19337214389401	-34.19337214389401
-0.8277551020408164	1.4857142857142858	-35.366424014883314	-35.366424014883314
-0.8277551020408164	1.5706122448979594	-36.63323070040531	-36.63323070040531
-0.8277551020408164	1.655510204081633	-37.99387827445537	-37.99387827445537
-0.8277551020408164	1.7404081632653061	-39.448452776512525	-39.448452776512525
-0.8277551020408164	1.8253061224489797	-40.997040211477234	-40.997040211477234
-0.8277551020408164	1.9102040816326533	-42.63972654955659	-42.63972654955659
-0.8277551020408164	1.9951020408163265	-44.376597726200416	-44.376597726200416
-0.8277551020408164	2.08	-46.20773964200187	-46.20773964200187
-0.7853061224489797	-2.08	-61.80609557967995	-61.80609557967995
-0.7853061224489797	-1.9951020408163267	-59.22970629207097	-59.22970629207097
-0.7853061224489797	-1.910204081632653	-56.743517785297286	-56.743517785297286
-0.7853061224489797	-1.8253061224489797	-54.347617453882876	-54.347617453882876
-0.7853061224489797	-1.7404081632653061	-52.04209266160677	-52.04209266160677
-0.7853061224489797	-1.6555102040816327	-49.82703074137774	-49.82703074137774
-0.7853061224489797	-1.5706122448979594	-47.70251899516606	-47.70251899516606
-0.7853061224489797	-1.4857142857142858	-45.6686446938962	-45.6686446938962
-0.7853061224489797	-1.4008163265306122	-43.72549507736025	-43.72549507736025
-0.7853061224489797	-1.3159183673469388	-41.87315735411699	-41.87315735411699
-0.7853061224489797	-1.2310204081632654	-40.11171870141474	-40.11171870141474
-0.7853061224489797	-1.1461224489795918	-38.44126626507514	-38.44126626507514
-0.7853061224489797	-1.0612244897959184	-36.861887159411076	-36.861887159411076
-0.7853061224489797	-0.9763265306122448	-35.37366846714602	-35.37366846714602
-0.7853061224489797	-0.8914285714285715	-33.9766972393004	-33.9766972393004
-0.7853061224489797	-0.8065306122448979	-32.671060495106694	-32.671060495106694
-0.7853061224489797	-0.7216326530612245	-31.456845221924056	-31.456845221924056
-0.7853061224489797	-0.6367346938775511	-30.33413837513347	-30.33413837513347
-0.7853061224489797	-0.5518367346938775	-29.30302687805495	-29.30302687805495
-0.7853061224489797	-0.46693877551020413	-28.36359762185934	-28.36359762185934
-0.7853061224489797	-0.38204081632653053	-27.51593746545386	-27.51593746545386
-0.7853061224489797	-0.29714285714285715	-26.760133235421065	-26.760133235421065
-0.7853061224489797	-0.21224489795918355	-26.09627172589913	-26.09627172589913
-0.7853061224489797	-0.12734693877551018	-25.52443969851693	-25.52443969851693
-0.7853061224489797	-0.0424489795918368	-25.044723882275967	-25.044723882275967
-0.7853061224489797	0.0424489795918368	-24.657210973482208	-24.657210973482208
-0.7853061224489797	0.1273469387755104	-24.36198763563953	-24.36198763563953
-0.7853061224489797	0.21224489795918355	-24.159140499365847	-24.159140499365847
-0.7853061224489797	0.29714285714285715	-24.048756162299554	-24.048756162299554
-0.7853061224489797	0.38204081632653075	-24.030921189016617	-24.030921189016617
-0.7853061224489797	0.46693877551020435	-24.105722110922912	-24.105722110922912
-0.7853061224489797	0.5518367346938775	-24.27324542618713	-24.27324542618713
-0.7853061224489797	0.6367346938775511	-24.53357759962784	-24.53357759962784
-0.7853061224489797	0.7216326530612247	-24.886805062639176	-24.886805062639176
-0.7853061224489797	0.8065306122448979	-25.33301421309808	-25.33301421309808
-0.7853061224489797	0.8914285714285715	-25.872291415265593	-25.872291415265593
-0.7853061224489797	0.9763265306122451	-26.50472299971294	-26.50472299971294
-0.7853061224489797	1.0612244897959187	-27.23039526321135	-27.23039526321135
-0.7853061224489797	1.1461224489795918	-28.049394468669746	-28.049394468669746
-0.7853061224489797	1.2310204081632654	-28.961806845017833	-28.961806845017833
-0.7853061224489797	1.315918367346939	-29.967718587138606	-29.967718587138606
-0.7853061224489797	1.4008163265306122	-31.067215855768247	-31.067215855768247
-0.7853061224489797	1.4857142857142858	-32.260384777407175	-32.260384777407175
-0.7853061224489797	1.5706122448979594	-33.54731144424174	-33.54731144424174
-0.7853061224489797	1.655510204081633	-34.92808191404283	-34.92808191404283
-0.7853061224489797	1.7404081632653061	-36.40278221008993	-36.40278221008993
-0.7853061224489797	1.8253061224489797	-37.97149832106995	-37.97149832106995
-0.7853061224489797	1.9102040816326533	-39.634316200998285	-39.634316200998285
-0.7853061224489797	1.9951020408163265	-41.391321769138465	-41.391321769138465
-0.7853061224489797	2.08	-43.24260090989321	-43.24260090989321
-0.7428571428571429	-2.08	-58.074147456401676	-58.074147456401676
-0.7428571428571429	-1.9951020408163267	-55.51775240173038	-55.51775240173038
-0.7428571428571429	-1.910204081632653	-53.0515617291788	-53.0515617291788
-0.7428571428571429	-1.8253061224489797	-50.67566281679822	-50.67566281679822
-0.7428571428571429	-1.7404081632653061	-48.390143011896086	-48.390143011896086
-0.7428571428571429	-1.6555102040816327	-46.19508963093213	-46.19508963093213
-0.7428571428571429	-1.5706122448979594	-44.09058995941871	-44.09058995941871
-0.7428571428571429	-1.4857142857142858	-42.07673125183878	-42.07673125183878
-0.7428571428571429	-1.4008163265306122	-40.153600731541886	-40.153600731541886
-0.7428571428571429	-1.3159183673469388	-38.321285590653524	-38.321285590653524
-0.7428571428571429	-1.2310204081632654	-36.57987298998728	-36.57987298998728
-0.7428571428571429	-1.1461224489795918	-34.92945005894242	-34.92945005894242
-0.7428571428571429	-1.0612244897959184	-33.370103895425586	-33.370103895425586
-0.7428571428571429	-0.9763265306122448	-31.901921565728955	-31.901921565728955
-0.7428571428571429	-0.8914285714285715	-30.524990104477823	-30.524990104477823
-0.7428571428571429	-0.8065306122448979	-29.23939651450113	-29.23939651450113
-0.7428571428571429	-0.7216326530612245	-28.045227766761656	-28.045227766761656
-0.7428571428571429	-0.6367346938775511	-26.94257080024721	-26.94257080024721
-0.7428571428571429	-0.5518367346938775	-25.931512521902306	-25.931512521902306
-0.7428571428571429	-0.46693877551020413	-25.012139806509616	-25.012139806509616
-0.7428571428571429	-0.38204081632653053	-24.184539496611336	-24.184539496611336
-0.7428571428571429	-0.29714285714285715	-23.44879840241768	-23.44879840241768
-0.7428571428571429	-0.21224489795918355	-22.805003301712915	-22.805003301712915
-0.7428571428571429	-0.12734693877551018	-22.25324093976353	-22.25324093976353
-0.7428571428571429	-0.0424489795918368	-21.793598029229514	-21.793598029229514
-0.7428571428571429	0.0424489795918368	-21.426161250067118	-21.426161250067118
-0.7428571428571429	0.1273469387755104	-21.151017249447207	-21.151017249447207
-0.7428571428571429	0.21224489795918355	-20.968252641654885	-20.968252641654885
-0.7428571428571429	0.29714285714285715	-20.877954008006235	-20.877954008006235
-0.7428571428571429	0.38204081632653075	-20.88020789675467	-20.88020789675467
