BR(B->Knunu)	BR(tau->mununu)	BR(K->pinunu)	BR(B->mumu)	BR(Bs->mumu)	RK*	RD*	logL
5.86443597004161e-06	0.17284787014265252	1.199707416388071e-10	1.1428092067803869e-10	3.6716586140604707e-09	0.9703741002030836	0.35217345978974196	22.687635
6.060141724567809e-06	0.1727919832282232	1.9473979728058677e-10	1.1431883769227824e-10	3.6727188648088525e-09	0.9863895805166325	0.3607639212175637	21.923609
5.679241454357749e-06	0.172812085256852	7.438622448496102e-11	1.143169855615357e-10	3.6764714641318285e-09	0.9424706563803822	0.34696665458988446	21.938766
5.689792056402046e-06	0.1728663403666368	9.057572476988158e-11	1.1432261390504545e-10	3.6867760255595413e-09	0.9982626634892627	0.34577476333769913	20.438967
5.338556068458833e-06	0.17279302389702936	7.150236490164507e-11	1.1429412713567441e-10	3.6730802148017386e-09	0.9969591478955775	0.3358031230949858	20.99269
6.5481408981949285e-06	0.17273072146640653	1.4450910756182695e-10	1.1432682014703737e-10	3.6742690744230003e-09	0.9620170054584303	0.3776075835469698	20.567007
5.831193254389301e-06	0.17282650838338937	6.937523928004742e-11	1.1428069842431063e-10	3.674355830236528e-09	0.9934259633096998	0.3514782999331184	21.808592
5.2778041335206535e-06	0.1728657236249621	7.175415830748955e-11	1.1439622635066071e-10	3.7310573228587405e-09	1.0111869983097688	0.3314956366538408	17.105913
5.769943425385599e-06	0.17259672477854734	8.678179963525468e-11	1.1432957346150333e-10	3.706623980970666e-09	1.001711387439897	0.3553162990089064	18.506798
5.881674630769728e-06	0.17284076082040634	1.0667608529553465e-10	1.142824620494825e-10	3.671875920406492e-09	0.9778959968552458	0.3529531850348307	23.040249
5.643154170245242e-06	0.17282858695919406	9.110001359688896e-11	1.1429511257575107e-10	3.6724284591490223e-09	0.9763703237549363	0.345493247804799	22.357885
5.225624641108081e-06	0.17285163715947138	7.208664445835653e-11	1.1443512924408666e-10	3.693599718825317e-09	0.9629097625533763	0.33018973297185716	16.871376
5.529038040557027e-06	0.17284122507392016	6.9390556872963e-11	1.1427148810892369e-10	3.6707408386945854e-09	0.9785454126002876	0.340979559034422	21.201199
5.787958595071602e-06	0.17281804006868917	8.214742776891193e-11	1.1427927467499958e-10	3.6881139334733474e-09	0.951757577388411	0.34994280716922527	21.382875
5.649723895534133e-06	0.17285960726794053	1.0725369275486893e-10	1.1429177162011264e-10	3.6742663091232893e-09	0.9970090047393073	0.3447468577921867	21.185759
5.991903621055276e-06	0.17284788903141496	1.0525557125621851e-10	1.1429182594018226e-10	3.6753107093939643e-09	0.9970107543794834	0.35627871371319253	21.338463
5.726629278373751e-06	0.1726220624506993	9.82617624984969e-11	1.1441943106330568e-10	3.6734952717746937e-09	0.9966066248019865	0.35560205304442194	21.575417
6.199140608284597e-06	0.1728102765266725	2.0161099364739201e-10	1.1442782134318439e-10	3.6867852962940894e-09	0.9465668260651422	0.3642872063797804	21.600334
5.8631262484180185e-06	0.17255377454703857	9.609060129840535e-11	1.1486858669677046e-10	3.6889230081206395e-09	0.9488670450772297	0.36211923507782634	19.522738
5.496329382862289e-06	0.172877410560946	8.362442221079598e-11	1.1426937846997527e-10	3.6967583294708904e-09	0.9863321459314329	0.3386684722434103	19.224321
6.144356314822248e-06	0.17284142434696162	1.191748955541838e-10	1.142783347888436e-10	3.6717875475753713e-09	0.9945984424857757	0.36136054627722164	21.56449
6.129105712532639e-06	0.17283543945265567	1.0883927961358941e-10	1.1425790684172924e-10	3.671940740870448e-09	0.9250594417683013	0.3602639069998355	21.117422
5.916925734372259e-06	0.17283709859183108	1.5634548960334278e-10	1.1424672207368529e-10	3.6738665955937015e-09	0.9933762900847869	0.3534650962330282	21.128618
5.703416331722979e-06	0.17279034720706848	7.502623308465399e-11	1.1428574606015009e-10	3.6709249572128366e-09	0.9696950022998351	0.3485587485643283	22.504583
6.3366237318116755e-06	0.17280258254289402	2.186261761028119e-10	1.1430002078304302e-10	3.6722260865430613e-09	0.9691432668050353	0.3689306226745698	21.464645
5.922196689687458e-06	0.1727396058322326	8.204345702979327e-11	1.1427818628813338e-10	3.6791282200398935e-09	0.9875107494667954	0.3565562069130637	22.110817
5.791485896667016e-06	0.17276456952659486	9.181206013290235e-11	1.1435928888676968e-10	3.6761856882573397e-09	0.9718372782029444	0.3525429766377854	22.68455
6.232859213872159e-06	0.1728414357882118	1.28224926642885e-10	1.1429495542701057e-10	3.6757529901368423e-09	0.9964610926349006	0.3641430180141298	20.958448
5.475092034237762e-06	0.17286352136270616	7.739400160454188e-11	1.1427080532544129e-10	3.6704327799197913e-09	0.9690591006143334	0.3385450173667102	21.40971
5.576885956812891e-06	0.17274016348464083	7.877053250485029e-11	1.1433660144701966e-10	3.6905610385399325e-09	0.978823987528971	0.3451655810396038	21.306877
5.922673990068167e-06	0.17284719539259835	1.0752862313731025e-10	1.1428466354341574e-10	3.6730161091790663e-09	0.9531141283833299	0.3539844439903141	22.097462
5.815776225172839e-06	0.17274039683076073	7.091398482157316e-11	1.1430324795646531e-10	3.6762600464292084e-09	0.8948955056897019	0.35313687540579053	20.081263
6.266521475546946e-06	0.17283623013255459	8.726406101002802e-11	1.1427508767540754e-10	3.672183199739627e-09	0.9654707194036226	0.3651345073459838	21.075426
5.363058783870001e-06	0.17271325964498987	1.1391416285538678e-10	1.1375060510608551e-10	3.7541336541851175e-09	0.9593814799299358	0.3376834355880476	17.47587
5.6310720700687866e-06	0.17282085755816107	7.043078443297465e-11	1.1439361989855182e-10	3.693679094528195e-09	0.9756193617122685	0.34505865275459874	20.878359
6.180844204326078e-06	0.17281796350591755	1.0230229138033066e-10	1.142898771455672e-10	3.6733111100465837e-09	0.9644965509678554	0.3631550279844098	21.941374
5.639427040161484e-06	0.17284849774505978	7.473345252369106e-11	1.1429456440970046e-10	3.676203571529531e-09	0.9919852811607212	0.3446025671479409	21.738789
5.763909166377676e-06	0.17285636163073276	7.449550477991137e-11	1.1426427420094376e-10	3.6713728486439267e-09	0.9889971608625161	0.34829104290900276	21.29511
5.677965927649012e-06	0.17276362416898258	1.232220340493708e-10	1.1424667974693556e-10	3.671565656884009e-09	0.9361439418611538	0.3472901171943313	21.507845
5.9910182920089825e-06	0.1728333589537227	7.347691026967275e-11	1.142667342120452e-10	3.672356244774784e-09	0.9957068701129692	0.35633187800418653	21.662264
6.097216109301479e-06	0.1728258373470238	1.5038600968145222e-10	1.1432151112539085e-10	3.6767447148124143e-09	0.9320885476827037	0.3603584429251699	21.943539
5.9185933231301856e-06	0.17284242438346104	1.204569224480785e-10	1.1429037775888806e-10	3.673223050539025e-09	0.9597724982071731	0.35408201876424367	22.51537
5.432334468319934e-06	0.17277714203368297	7.188845027914838e-11	1.1436678319365331e-10	3.676787130811954e-09	0.9911512253648455	0.33988608312697727	21.630606
6.1682609561027825e-06	0.1727718717941745	1.0347519153536397e-10	1.1425677557326262e-10	3.6723167185456555e-09	0.990638996835965	0.3633286341794025	22.03724
5.631900208746424e-06	0.1728402746034154	1.0104939437976599e-10	1.1519179266043375e-10	3.80292406177188e-09	1.0317122141461756	0.3447270015899771	19.194902
5.686037768772344e-06	0.1727074634177196	9.11194818669902e-11	1.1440097272690765e-10	3.6752163401245377e-09	0.9866767582980563	0.3511238455375257	21.056746
5.14080908044325e-06	0.17287960646211106	6.954091731692392e-11	1.1428036363672486e-10	3.676754257056255e-09	0.9154205312822542	0.32607048943911604	13.693656
6.029667925193296e-06	0.17283140767981825	1.042829912003058e-10	1.142565637820536e-10	3.675106142680006e-09	0.9968797817403002	0.35741529376949965	21.412104
5.848900587440341e-06	0.1728453288691358	2.499685478768023e-10	1.1430741426577421e-10	3.673229820412561e-09	0.9204219345146144	0.35191476157424123	18.593323
5.277753381936567e-06	0.1728448012042305	7.392414134217915e-11	1.1460422069703122e-10	3.786796909707766e-09	0.9590605275726701	0.3318616778753627	17.943895
6.118021473384367e-06	0.17283635013037318	9.01819157922054e-11	1.1426092603027758e-10	3.672142692204368e-09	0.9771321419097362	0.36011442064612786	21.835602
6.123652908237561e-06	0.17278338140639252	9.699991842639518e-11	1.1436299267157049e-10	3.6814152599620894e-09	0.9665632789950575	0.3624978278670391	22.381624
5.290706804693236e-06	0.17277483739437158	6.949092268891245e-11	1.1432958672709632e-10	3.6733067514394657e-09	0.9545141801490007	0.33483816698433905	21.400776
6.11596113426979e-06	0.17270039775607532	9.510369613696197e-11	1.1435888120242361e-10	3.6755430505728917e-09	0.9301117104116609	0.36494950833919754	21.44271
5.6226470869832825e-06	0.17283872386927568	8.47859871585997e-11	1.142893120853602e-10	3.672532697714445e-09	0.9579924262422457	0.3443709325837583	21.985388
5.028795968176311e-06	0.17288413095303262	1.3302861016955762e-10	1.141101453082896e-10	3.766407707488745e-09	0.976827189719015	0.3217333421916502	13.105527
5.6417352600332114e-06	0.17283645114643303	1.0477393491692754e-10	1.1425310377668327e-10	3.6769799231727037e-09	0.9359634488561722	0.3444324097986649	20.971382
5.618909846669448e-06	0.1727668917406062	7.60286434509029e-11	1.1478558141379033e-10	3.825709842327537e-09	1.0379698441555179	0.34586317630094754	18.150768
5.404310551262564e-06	0.17286124788620885	7.538621635131356e-11	1.1569538648285809e-10	4.002856865865623e-09	1.0844544872252682	0.33601563589009226	18.556532
5.850156680695862e-06	0.17281880559521004	8.73559592926272e-11	1.142946720141171e-10	3.6732035013042475e-09	0.9010186359008069	0.3523660519363774	21.465313
5.612131559677459e-06	0.17282631133694387	7.021866742426763e-11	1.1427775026758018e-10	3.6713399915379203e-09	0.9721750716232767	0.34427078840260905	21.185488
5.56723842279816e-06	0.17278850786388963	1.487327066216416e-10	1.1432294620501204e-10	3.6710969797306353e-09	0.935907240995092	0.34473316615949245	21.061365
5.686403434520443e-06	0.17280712085800165	7.794819806169022e-11	1.1428668284834982e-10	3.671284904479403e-09	0.9961970316677636	0.3475677123006607	22.182407
5.9029073989952694e-06	0.17282314181478312	7.05092681263973e-11	1.1427476176914389e-10	3.67394778501694e-09	0.9870088575813092	0.3538219265467651	22.02952
5.516109158702737e-06	0.17273503876730031	8.180266409770932e-11	1.1448699701941533e-10	3.680293235215766e-09	0.9838318241034887	0.3443798982030968	21.323215
6.181268885963225e-06	0.17279014951537242	8.288660097489723e-11	1.1432451486608323e-10	3.6790841895814767e-09	0.9875009839268858	0.36400067814385073	22.066078
6.0441041060434855e-06	0.1727162301699144	1.0745636667530324e-10	1.1419313405134783e-10	3.7070674675895947e-09	0.9865260176529382	0.3607072926019661	20.601578
5.873132944651882e-06	0.1727526252654875	8.034887172569269e-11	1.142899899280267e-10	3.6840638918654564e-09	0.9991072832276479	0.35466147542905996	21.617256
5.059736349024564e-06	0.17264510770116595	1.3923494637629774e-10	1.1445933180418788e-10	3.6695332565086525e-09	0.9721062560589777	0.33437514609104596	16.51992
6.082679638761005e-06	0.17285406917849863	1.1131078525040056e-10	1.142582418060884e-10	3.6720682157378415e-09	0.9875914900946089	0.35849088155612824	20.19816
5.867607369308987e-06	0.1727814450935845	1.7074131845293062e-10	1.1432971845988706e-10	3.6724833270833552e-09	0.9957584451300062	0.35500974064326896	21.570698
6.1643180506205665e-06	0.17280140080943585	7.798851138020293e-11	1.143106885795711e-10	3.6783815903952808e-09	0.9331719273532286	0.36290780740024253	21.455212
5.872360779221036e-06	0.17286004444281589	1.2945204396514837e-10	1.1427515796277345e-10	3.6712399432568913e-09	0.9680688473825046	0.3520123380412679	21.176788
5.981171991144508e-06	0.17280741829896765	1.2701716590109779e-10	1.144084691670216e-10	3.6852217116548817e-09	0.9681351456419086	0.357359290533437	22.511354
6.083815058278857e-06	0.17278577342664836	9.35575905655961e-11	1.1426013478962182e-10	3.6717203990999588e-09	0.9926236466453788	0.3603818841717177	21.953028
5.835025270084517e-06	0.17280633423370154	7.429771542405552e-11	1.1656034181814267e-10	4.0794017350142455e-09	1.0792722936339076	0.35204052197253116	19.434975
5.720833356781202e-06	0.17286715899643854	1.5996506580419658e-10	1.1422682188084849e-10	3.689659984430836e-09	0.9758072179990365	0.3462977454306833	18.767536
5.350862270847532e-06	0.17286328957785987	1.3133800085192233e-10	1.139921695829628e-10	3.810048555500167e-09	1.0183445280992534	0.33377577882330267	17.095419
5.771416601019845e-06	0.17282967802455704	1.1686706767710216e-10	1.1430367526907943e-10	3.6733575066586673e-09	0.9053593226191807	0.34961721893051245	20.76945
5.67555075230728e-06	0.17285180419280377	6.945555396867644e-11	1.1429599159252527e-10	3.6815697084245124e-09	0.9886566533332833	0.3455910027186044	21.73569
6.32629855848903e-06	0.17280588279104842	8.573255125397111e-11	1.1428016092879959e-10	3.7188451090125947e-09	1.0085503156445739	0.367479697297655	19.647755
6.494724353261373e-06	0.17281480085163672	9.199573424311276e-11	1.1426797515847877e-10	4.018983013635371e-09	1.0432657154306635	0.37202229255400143	17.419949
5.685406692395623e-06	0.17283342770441612	9.855882109358014e-11	1.1431521124007336e-10	3.6754962989864672e-09	0.935345504927283	0.34665578957734566	21.762285
6.293544992353831e-06	0.17271708328125696	6.953245067477972e-11	1.14317048689606e-10	3.6786089570467442e-09	0.9468110671509168	0.36933113174407023	21.503525
5.9512802102080085e-06	0.1727829615700492	1.7936686422591458e-10	1.1432786167806574e-10	3.672715681827246e-09	0.9809060458437796	0.3576096306694347	21.993042
5.572286390071301e-06	0.1728372672913316	9.922602115714108e-11	1.1430726869863082e-10	3.6737669069989725e-09	0.9740380597328943	0.34287264739857765	21.381905
5.634538655991099e-06	0.17280964698707854	9.284200537102298e-11	1.1425986120804004e-10	3.6837964101203262e-09	0.9870342901779331	0.34507065931750547	21.466478
5.23281784953641e-06	0.17279322929555924	9.153719399122105e-11	1.1426220682163352e-10	3.6755064954274415e-09	0.9529210915786348	0.3315445289126354	19.873953
5.878070174759995e-06	0.17281549176099192	1.21996788589658e-10	1.1432710301625504e-10	3.6756743057533506e-09	0.9533318305355432	0.35372923097666764	22.122955
5.596970810658721e-06	0.17275431285068343	7.441953383683487e-11	1.1429555849996985e-10	3.670684948307446e-09	0.9921702686489977	0.34625720036693947	21.833744
5.553789865268732e-06	0.17286232559251913	1.2177523115163413e-10	1.1427923363730569e-10	3.671101922126375e-09	0.9827187717440152	0.34144960907924476	21.968966
5.806196526274201e-06	0.17284659772224428	2.0052336608074801e-10	1.1437519063951696e-10	3.6824240478142743e-09	0.9371832987440138	0.3504261303472947	19.973602
5.566418296335373e-06	0.1727717848631206	1.1164228059795279e-10	1.1425260024746732e-10	3.670723961616605e-09	0.990071247619731	0.3435652622520029	21.49966
5.96142327104402e-06	0.172847365428741	6.980416355299107e-11	1.1426872923760457e-10	3.6727243007937896e-09	0.9912022134064247	0.35503357310212935	21.707396
5.960238101078173e-06	0.17287116692676405	7.808057373234382e-11	1.1434915258906473e-10	3.719188059433437e-09	0.975652205819298	0.354284171996906	18.418343
5.7620530811753305e-06	0.17283447838877627	1.2265129720018394e-10	1.1422887814349972e-10	3.6882604830163413e-09	0.9496532468824496	0.3484284326694865	20.950197
5.430008569399067e-06	0.17286884186956308	7.942920450956225e-11	1.1438795637364878e-10	3.702573671408158e-09	0.9828552495280329	0.33682718693684793	18.925833
5.860620700044754e-06	0.1727717424878227	1.7386349625394456e-10	1.1421250827078314e-10	3.676002407208325e-09	0.94146959957938	0.35285980760034	20.81803
6.319573994951032e-06	0.17285016019131602	9.536871047753022e-11	1.1425963484742421e-10	3.678387876325259e-09	0.9969402584124328	0.36606997210348524	19.95917
7.094901646777888e-06	0.17283805639920358	8.355750021547255e-11	1.1426249323535027e-10	3.677221613505782e-09	0.99681748401786	0.3895219620743449	19.388367
6.228181765842884e-06	0.1728563256122933	1.6878975104395086e-10	1.1424224998211676e-10	3.681283792698567e-09	0.9970408503765774	0.3629145072365852	19.091307
5.239761542628254e-06	0.1728665136172357	6.99816539676027e-11	1.142869884646728e-10	3.6746134713105216e-09	0.961530195982886	0.33017654004204894	18.939447
5.6612227721722926e-06	0.17267584089022645	7.24779536559348e-11	1.1455284296304215e-10	3.686368478188055e-09	0.9827561240483029	0.35079072922295507	20.912113
5.54976381370309e-06	0.1727554237191906	1.203578144686691e-10	1.1422219976769456e-10	3.6768329972601252e-09	0.9738242085178687	0.3432510517211797	21.322039
3.463167206901292e-06	0.1728299959892693	2.017571543096531e-09	1.1440410657774449e-10	3.6608021688612084e-09	1.0747155855954684	0.252926340866231	13.34579
5.87229250977807e-06	0.172806705911375	6.941786254157011e-11	1.1430822838110854e-10	3.680087441561066e-09	0.9938945445201739	0.35341677315872067	22.036781
5.412056548552887e-06	0.17285760507956185	7.500216709080568e-11	1.1427496696004188e-10	3.6769312178527228e-09	0.9947006419831812	0.33640466096200844	20.563786
6.049041936949451e-06	0.17280244157390015	6.95212160447906e-11	1.142721245058623e-10	3.6716863180544475e-09	0.9908788779099307	0.35916824174373135	21.882586
6.090975898734617e-06	0.17278161461810074	8.610327063976053e-11	1.1426273402514257e-10	3.6718096665021803e-09	0.9632589485444627	0.3607146089101295	22.104654
5.502156856891154e-06	0.17278284344181025	1.047391721338743e-10	1.1433776961634883e-10	3.6723240120202537e-09	0.9791214131848983	0.34256335327012044	22.306997
5.871230753897665e-06	0.17279301964339475	8.03001498747671e-11	1.1428318718411055e-10	3.6848323376824964e-09	0.9606869592876848	0.3533936835499126	22.06335
6.0480928919090725e-06	0.1727249200690591	9.80740019087894e-11	1.1430906380189687e-10	3.6717421364853005e-09	0.9493165774006473	0.36209388249363805	22.09919
5.422514108768571e-06	0.17280826844603492	8.441599849786417e-11	1.1503875479281608e-10	3.732082519745579e-09	1.0132026555195677	0.3387436711534113	18.11862
5.599230069650302e-06	0.17284992213431244	1.2996453031705507e-10	1.143217889768301e-10	3.676121842648085e-09	0.983705031180451	0.34345520283805925	21.316866
6.545362573745553e-06	0.17274548338520548	6.94152948019464e-11	1.1429824734012705e-10	3.678543438820291e-09	0.9506246302605954	0.376146030567829	20.751415
5.649325044582842e-06	0.1727676294888134	1.0785919125460651e-10	1.1444012748518576e-10	3.679116886249312e-09	0.9957924374565418	0.34804166143346427	21.848984
5.96517055993007e-06	0.17284805309912077	2.0298370283297433e-10	1.1434758455805642e-10	3.681218998486379e-09	0.9086963060789557	0.3554030857838057	18.532524
5.543429845490015e-06	0.17285954212442078	6.938626097056708e-11	1.1426886392071706e-10	3.671215236133963e-09	0.954641082505738	0.34084223039107464	21.43346
6.113531141408113e-06	0.17282312475919737	9.000100250996881e-11	1.1433810036727484e-10	3.6843516501209025e-09	0.972173244887905	0.3608116015828995	22.042534
5.629663145005429e-06	0.17287095338507003	8.192942082291872e-11	1.1428659484954001e-10	3.67743608426699e-09	0.9685077416878992	0.3435262411281054	19.748985
5.634697273028635e-06	0.17282933476796444	1.5642742315938242e-10	1.1424951991832552e-10	3.6708482329873857e-09	0.968103103980745	0.3442421617345458	20.527521
5.700090552130864e-06	0.17284506763877822	1.1863836575575726e-10	1.1436684061122774e-10	3.6838327597578073e-09	0.9892629921275768	0.34694207680886774	21.980846
5.691694920172354e-06	0.17283452482573838	8.67994459170479e-11	1.1435183298602937e-10	3.6828261544335952e-09	0.9481083299965084	0.3467755459426169	22.419504
5.774435235861963e-06	0.1728378061994591	1.0838441937462394e-10	1.1428300606940184e-10	3.6712792402968095e-09	0.9928080578624542	0.3496254303800617	22.256834
5.749720492666806e-06	0.1728463834020041	1.3657221118311304e-10	1.1428533419304583e-10	3.671460361248956e-09	0.937763935337363	0.34846147488618295	22.20005
5.908181857255154e-06	0.17285410694944955	2.0557671948558901e-10	1.1428965561968863e-10	3.6725331767421417e-09	0.9453401083632312	0.3534651580549581	19.39512
5.708146352895033e-06	0.1728341510373351	9.052498678205126e-11	1.1432279812335059e-10	3.677749210902844e-09	0.9972556404871153	0.3474895497629084	21.627459
5.818420607424896e-06	0.1728055158457849	8.138314270575591e-11	1.1427368678913017e-10	3.679618035067993e-09	0.994090579782661	0.3514107935438606	21.712305
5.429812319724661e-06	0.17277084926943326	1.254839282096886e-10	1.1449158085338553e-10	3.6773990893013397e-09	0.9848514924369284	0.34081580394387573	21.08099
5.494802839182889e-06	0.17280189169837232	7.982758902534455e-11	1.1426828572186613e-10	3.6714846031947626e-09	0.9576687452727323	0.3406369379509271	21.46835
5.8454077379782896e-06	0.17285117238291023	6.942627091443732e-11	1.1436006098019343e-10	3.7196721881229327e-09	1.0093619937891791	0.35117124972416214	19.448006
5.93536897045558e-06	0.1727590173674865	1.176061659102025e-10	1.1465103688834504e-10	3.698414033911621e-09	1.0031814020075693	0.35764636552204726	21.466417
5.96712629130187e-06	0.17277157586759306	1.2181497462587598e-10	1.1422970770757564e-10	3.6809611582484044e-09	0.9521228584629203	0.35666726819259603	21.678604
5.276737207260301e-06	0.17283674418336128	7.301155950088711e-11	1.1428304840636744e-10	3.6704589712351535e-09	0.9947903240196442	0.332612244594287	19.227411
6.030835318000751e-06	0.17286619812753062	8.841759707825823e-11	1.1426114786456296e-10	3.673890841440273e-09	0.9775276786075455	0.35657079837744743	19.410099
6.100060694735156e-06	0.17253304821124604	8.42802375818819e-11	1.1451296548554504e-10	3.680033854413381e-09	0.961587159412271	0.36989107151457246	20.800135
5.526890657693052e-06	0.17284945765778362	7.734191761241842e-11	1.142842901567025e-10	3.6725485252302267e-09	0.9606000439687076	0.34074580353081996	21.345062
5.450195892668249e-06	0.17276938868677877	9.896810794162275e-11	1.1425680193843535e-10	3.670783236911406e-09	0.989683158342749	0.3397734419828268	21.322021
5.837899324243884e-06	0.17279707347253664	8.205553790817824e-11	1.1436903870164297e-10	3.6823620688455582e-09	0.9229118758657465	0.3526905170940405	21.724415
5.34137152362664e-06	0.17284602043486696	7.276138079795379e-11	1.1461916633303108e-10	3.7975323052910344e-09	1.0281332313992608	0.3342287309703778	17.787777
6.035645828048003e-06	0.17281146001614525	1.2953813980599036e-10	1.1431575722712883e-10	3.674861044922218e-09	0.9718728196431293	0.35897432996782414	22.386644
6.0239647180941794e-06	0.17278902618811595	1.2172786453407124e-10	1.144875733521527e-10	3.69190031214222e-09	0.9947485520637085	0.35939962525955577	21.809889
5.2626250406667365e-06	0.1727260611661584	7.25491987390071e-11	1.1442756351183374e-10	3.674848517155068e-09	0.972789379677423	0.33578396677968264	20.850285
5.305213554547516e-06	0.17268166486171702	9.002914466312455e-11	1.1426289628031891e-10	3.670040870008945e-09	0.9405368693363472	0.33699141346929307	19.158852
6.187557977927755e-06	0.17279802057004695	8.672455485807685e-11	1.1427108229735528e-10	3.6945963801240453e-09	0.9996125860047926	0.36337598415872646	21.019863
5.91482064818161e-06	0.1727993681709926	8.12980213762253e-11	1.146488352234763e-10	3.727017592256816e-09	0.9886213241935333	0.3551950359441788	19.793179
5.608435021312888e-06	0.1728571851711406	1.5716550073764353e-10	1.1430626621052739e-10	3.6743118929837375e-09	0.939710842995073	0.34344095528943996	20.22439
5.819070744750814e-06	0.1727365572112093	7.62657135421909e-11	1.1427174670948114e-10	3.6713748719137124e-09	0.9948646660254014	0.3534399743393252	21.718676
5.989469938347658e-06	0.1728485079116821	9.378705405667277e-11	1.1434178433010238e-10	3.689682356875911e-09	1.000628854250808	0.3561261648057596	21.00901
5.913437351848299e-06	0.1728680884288511	9.239582116679293e-11	1.1426052130538817e-10	3.6825682226641725e-09	0.9796763119848375	0.3527350803961781	19.241764
6.2623804681594136e-06	0.17282676998869426	1.0330612922686846e-10	1.1425622994898103e-10	3.677728041445114e-09	0.9222219837935793	0.3646678029007987	20.32166
5.362574961896379e-06	0.17286771222420524	6.943149229760372e-11	1.142688868978561e-10	3.6711843283642816e-09	0.9782578783651447	0.334451401138587	20.210434
5.520633793251958e-06	0.1728694251199182	2.0058883577348486e-10	1.142889062103526e-10	3.6721707249139757e-09	0.9184730875443441	0.34002279145715336	17.543818
5.694777191432266e-06	0.17277406602164555	7.154631728842011e-11	1.1427398576835678e-10	3.6709038453945915e-09	0.9673216428965276	0.34835807817111347	22.232409
5.810618985226492e-06	0.17282460950071338	7.253688615954808e-11	1.1427020826427721e-10	3.6725192604820305e-09	0.8899621806647755	0.3504726283772502	20.526888
5.5091089346863905e-06	0.17283674285249367	6.942480444846093e-11	1.1427099843558122e-10	3.6704868990493102e-09	0.9957082668973616	0.3404664760202674	20.942978
6.233667399650572e-06	0.17282497006783254	8.763443267281002e-11	1.142626673909878e-10	3.6770847847378503e-09	0.9627092998425563	0.3640157037548261	21.602736
5.19229322036031e-06	0.1728767481737705	1.5323574796790605e-10	1.1425436149315657e-10	3.6704925299173036e-09	0.9863651259224767	0.32794413829820246	16.531954
6.6382505143994034e-06	0.17278778209670562	7.924447508436288e-11	1.143871508851073e-10	3.7013191701144475e-09	0.9513551731063224	0.3778312562698568	19.410952
5.768919438238008e-06	0.17281676658395367	7.91138060595199e-11	1.1434066453300296e-10	3.728858099857917e-09	0.9195994832091734	0.3492386561289554	17.606369
5.858693661122376e-06	0.17281911147774448	7.371321413574008e-11	1.1434729138054572e-10	3.6862660695078164e-09	0.9860420838193034	0.3526987823372851	21.57631
6.051842782337892e-06	0.17283965684797115	7.104028503029942e-11	1.1429413660395073e-10	3.6906426166762788e-09	0.9695832587629586	0.35803362213654516	21.531391
6.727662010429751e-06	0.1728437517876288	1.4982081241961945e-10	1.1422066184536716e-10	3.709301063989111e-09	0.9953634196297829	0.37841017679675104	19.182219
5.636408795682022e-06	0.17282296455805157	7.49931897945619e-11	1.1431502679479742e-10	3.6766775343652295e-09	0.9707693135057927	0.34527877217062486	21.945677
5.641103507048826e-06	0.1728084290748832	1.0926118852297554e-10	1.1462144507442618e-10	3.700036341554656e-09	0.9868837958646658	0.34625390185984317	20.314756
5.7422159698528864e-06	0.17286113707733916	7.806887869182226e-11	1.142697798085133e-10	3.6810283977729498e-09	0.9631591772476842	0.3473394029237595	20.898424
5.87046216065126e-06	0.17281791307168226	8.997065133904619e-11	1.1509613700896301e-10	3.799643665692679e-09	1.0314655176593297	0.35323923080496844	16.366617
6.287782594802899e-06	0.17282964415303942	7.110528116283091e-11	1.1433714451056724e-10	3.699566901464414e-09	0.9966499029151575	0.36590592714906545	20.355415
6.477796710810287e-06	0.17286348539049337	1.1829217751176268e-10	1.1422083702912489e-10	3.767923304809189e-09	1.022198589139567	0.3704632277890429	17.262602
5.952758716229452e-06	0.17283025734569837	1.21198574802944e-10	1.1428465806876539e-10	3.6715354538969187e-09	0.9654603614586895	0.3556276064790998	22.69758
6.501263236058841e-06	0.172823883126704	7.100978080140301e-11	1.1428848023214854e-10	3.680531490625307e-09	0.9959350252694213	0.37263475315586336	20.243546
5.779556186921846e-06	0.172847757381818	9.012774657304989e-11	1.1430527662608882e-10	3.6776324265259665e-09	0.9581209957279554	0.3492654281983306	21.883661
5.735002659125647e-06	0.1728522935415207	1.4268498720724215e-10	1.1419534130785018e-10	3.7051256892035566e-09	1.004900344189323	0.34717850861560884	19.581009
5.730690309269857e-06	0.17283696210203336	1.4846008387968642e-10	1.145288867564691e-10	3.699405296098714e-09	0.9528336424604736	0.3482302982222917	20.651606
5.449565981035139e-06	0.17286603806299164	6.94832796008521e-11	1.1429545178688024e-10	3.683746219293901e-09	0.9990615532466224	0.337535166499607	20.312164
5.699319545410642e-06	0.17279286255146606	9.463935255970545e-11	1.1425712904907221e-10	3.6817109709712623e-09	0.9863973348201291	0.3476542274550576	21.787249
5.52909716959233e-06	0.17284495404669617	8.465932303782071e-11	1.1427458544964125e-10	3.6900600058677206e-09	0.9833908643395874	0.3406343443955673	20.239746
5.669340432847472e-06	0.17279003996429126	6.954192624566913e-11	1.1433185058000487e-10	3.6795498063210277e-09	0.9893463473532476	0.34728456986146566	22.434586
6.060266047490712e-06	0.1727318630166723	1.636239002504387e-10	1.143340118924308e-10	3.6722082315965358e-09	0.9655059387852537	0.362833327752139	22.139755
