C	al	bl	aq	bq	logL
-0.10447247109583864	0.07466768863782333	0.00022817665449438804	-0.009472292322123842	0.8688272196763679	27.575584
-0.14930739555643566	0.044633957973246624	-0.012575070937112295	-0.05331402634833498	0.751798048448917	23.90392
-0.13899626593603406	-0.0576255509951681	0.008763282059289938	0.0030975969566965703	1.5135101001469633	25.20135
-0.1174349376956472	0.0983758163464293	-0.011052178589416171	-0.10765660632862303	0.4520200982090942	21.450916
-0.1614739797765763	-0.10399337313102	0.008652527580058663	-0.0073962789567445855	0.4091700208115284	23.775948
-0.15072725289985545	-0.05530232368256662	0.01124644181160703	-0.03332085889043905	1.111850592051054	25.40239
-0.16224482304127336	-0.06943657895803006	-0.016197012098981948	0.0012501532366249388	0.6867851476048457	25.826982
-0.11141584613210333	-0.0697353696768432	-0.013550774336884144	-0.01955898201482689	1.1016169008170094	25.346535
-0.14243730880395478	-0.07804293934121792	0.012191696816957549	0.015602111443041085	0.7476357030662687	26.321522
-0.1535971202385788	-0.04302380891019618	-0.005308070567884279	-0.05356839921046274	0.9246624958349544	23.38352
-0.10448362916078624	0.10142634614199124	0.010554504182709729	-0.015835559715316395	0.6415564037142482	25.076782
-0.12035809934061005	-0.09141806706132788	-0.006259862137062103	-0.0353337733437893	0.7670948273626069	25.159079
-0.1307696864425774	-0.08773484171686081	0.01035759077337013	0.00529276028173329	0.7029188441702334	26.111553
-0.1940204445530455	0.08309614002728839	-0.005651060936568496	-0.017946429029039743	0.3626465509350898	26.391748
-0.12584685491362546	0.05648120265645212	0.00546502185854318	-0.07036724069761857	1.2136327952092432	26.223145
-0.15443379624626652	-0.06370702753991449	-0.00044312857378764944	-0.020217362485485856	0.9001013352872662	25.98087
-0.13989783360913846	0.08253957552627579	-0.005633492276334811	0.016263852111803347	1.073978212496956	23.64895
-0.12819440221522627	-0.06062603435497259	0.00744893301859889	0.006632061489538071	1.2905254700962854	25.895191
-0.1286820635413851	-0.07429294163721266	0.0021960376632180344	-0.023552420256727692	1.0062521586541682	27.08384
-0.12681130871469454	-0.08024332729236426	0.0066085336351669535	-0.05492211883900515	0.581495130930457	26.346884
-0.12406906853434667	-0.05676266006272966	-0.011448354209015695	-0.03667107861214276	0.8686415424398173	25.382984
-0.10681651102069542	-0.05350128378719443	-0.004767815015832412	-0.04581250148424762	1.264404067108252	24.361206
-0.1517601314775963	0.07243638778699296	0.007037129048940997	-0.05637653181760315	0.5565988588122219	26.501104
-0.14128995066584252	0.060886909662838336	0.01424251764167418	-0.05916842462404823	0.6933306006391804	23.94446
-0.10198054609318052	-0.07370684587022679	0.007885318000520308	-0.07348701068755803	1.105768428337719	26.077394
-0.202471410123688	-0.05855714689982343	-0.0019102266505768414	-0.010663523084984	0.9356848769977222	20.858383
-0.16362125820376772	-0.0727850515475192	0.009565528237008914	-0.061383988149380474	0.5227584154167414	26.806759
-0.09467714292424736	0.07503726287388605	-0.012673895866818037	-0.02950223706091573	0.6793320116517961	25.890158
-0.14428498623940084	0.05707764528568685	-0.0029760615301499737	-0.02019305552684028	0.9413482710984564	26.738888
-0.13629170418450295	0.07648704706888558	0.011771978355390992	-0.03631518535916937	0.9589036138140932	25.687483
-0.12363040024398927	-0.07392947458487491	0.002584882961295509	-0.06428522932270267	1.7437489756091615	24.381174
-0.12908259840559486	0.07171553086569965	0.009584741948693114	0.000844284072526312	0.7667921219135019	27.672018
-0.16150136733781825	-0.08261083417976367	-0.0014282082472402804	-0.03644861082523286	0.7592930143922091	26.564432
-0.18281811826035485	-0.07593759355123507	0.004351281322237683	-0.03446689251777047	0.3017995836629462	26.80765
-0.12778838911671656	0.08295519639896734	0.006144099002442518	-0.07915605570276145	1.4786658360585632	24.603558
-0.15256828074240852	0.07003529674432073	-0.006851541147288233	-0.05243207491989777	0.5256943106464594	26.758064
-0.10744273020544257	0.0762314513394381	0.014198049407734668	-0.008238447713366855	1.0989196892376951	25.460089
-0.1744517432672833	0.07974654180620276	-0.0005616360423382044	-0.04271538343402551	0.5311615351224568	26.160494
-0.09729496240236583	0.07853956932811892	0.014018417694220707	0.015801397937485327	1.1524640244620463	25.399784
-0.08203400110577187	0.0810686448087615	0.010005260027272709	-0.006180818472522678	1.1367996205983992	24.302397
-0.1259569850082097	-0.06778494824568325	0.0012337650278646335	-0.07074914798145683	0.6065494947099577	27.185099
-0.21701192578430875	0.07636198615541707	0.011466036630591248	-0.06716603906271937	0.2363569994662809	20.778486
-0.08224394637596978	-0.08365625790310145	0.013482771081938677	-0.009882242164356065	0.7236952691670668	23.632513
-0.15521680940702426	0.06147126706123661	-0.0064575557192472965	-0.043438714585472014	0.880958877369173	25.846418
-0.16778130963906793	-0.06916244332793843	0.0024819380049298915	0.005172333212661097	1.2226131881437572	24.651873
-0.1176109568106542	0.0694269861220376	-0.0006279278980840418	-0.008917044008659489	1.3229572681727797	25.941523
-0.12527103926693214	-0.06586244150500313	-0.02316346816964921	0.0039547833947446995	1.4472402931743655	23.46156
-0.17555634863994732	-0.04965375468400675	-0.006028962593399361	0.02059542414807184	0.4474134889581384	24.498056
-0.1210868533772476	0.0846357114492082	0.01854222473470896	-0.03576566776276073	0.6301581493291342	24.19054
-0.16050336870611287	-0.05847282383524115	-0.00026820081469616666	-0.0010601660301430768	1.05026030232003	25.7848
-0.1642076459664615	0.043643402265906885	0.015473617983893444	-0.05033841268846522	1.2969587123814068	22.362692
-0.09725083434655732	0.06883774289211445	0.0052746330908523004	-0.053596736693703455	1.0435829682914048	26.507315
-0.1526373388780499	0.05193307797498496	-0.0004509394598578157	-0.012662918807497849	1.3435470233311588	25.181126
-0.11058761230074117	0.08180676446285802	0.032368518727252805	-0.015228939767839615	0.9014593920520646	24.848444
-0.08969391762198467	0.07687474404438233	0.01129773659758378	-0.005604196303738811	0.8331976536418756	25.941463
-0.1230625136015867	0.06886418838512412	-0.0001468831594163903	-0.013369831625272345	0.9892266999817818	26.88151
-0.1237640069846761	-0.03931304332537781	-0.006337942610891804	-0.07061929961728727	1.307943259245332	23.475681
-0.12951638310049865	-0.08732741491867045	-0.004016592581700109	0.004342111850291028	0.6393624110178097	25.81031
-0.14865730249003192	-0.08269925155962875	-0.006830496316606789	0.01530726433368016	0.7691725897285464	25.996042
-0.16818799300640416	-0.06720093485874377	-0.00574737591656381	0.015768655938623432	0.487285591650305	26.563622
-0.12976486102045598	-0.07784157786909847	-0.0025392336737914216	-0.035970404127225006	1.0116646024952132	26.275747
-0.153147456560875	-0.0702563833253513	-0.007452536280702398	-0.054714232489536295	0.9584421585873578	26.140882
-0.0995855348207098	0.09025951334570784	0.07923457665023859	1.0542351774646408e-05	1.12777067091878	23.041111
-0.1146879254341956	0.07400440488272778	0.060252037085597884	-0.008131542351263961	0.7116179844898223	24.38748
-0.13187053379596456	0.0791004643494607	0.0033089018625908355	0.01043763139416174	0.5683723986708354	26.848993
-0.1063631897812034	0.059832384789837136	0.00923201381621597	-0.027370786760259325	1.346688029699581	25.549852
-0.1460657115778007	-0.0709176104756594	0.003065667376685447	-0.020675701267651597	0.8037778944354662	27.113638
-0.13075766505620792	0.05768157124298722	-0.0024881405814772967	-0.040717456969949495	0.6326441400052751	26.75161
-0.13081084984642669	-0.06294884344605588	0.011224465889236751	0.0062268532872139645	0.8867960920221607	26.839352
-0.17070897383313582	-0.07223637792282094	-0.0019000618431126094	-0.009880542012099905	0.5530108878106634	26.779408
-0.12730060108955835	0.07404127917807096	-0.011574070744807562	-0.08915920354148492	0.5240757408972839	24.971603
-0.1282442303545533	-0.07027343754298311	-0.014957384276032087	-0.005714846455415056	1.1784850856287072	26.211359
-0.14536215173010206	-0.08117450739202146	0.009557492176865077	0.0013572201362880912	1.0477494061781305	25.66627
-0.1817502359939816	0.05205771112761837	-0.00512291261847468	-0.04427784492117882	0.4455923413612352	25.891216
-0.1147575440244598	0.06766891200204429	0.00762654638817078	-0.037093751460190505	0.8432873700912065	27.043894
-0.12267733457555074	-0.051713173326610816	0.0021600823156041693	-0.014537464492367884	1.0185605238864588	25.284807
-0.1095639582018508	0.07236811653266202	0.008788068118078463	0.0033594154501655205	1.1404626796531336	26.567154
-0.12342071750381065	-0.08643704107105572	0.007381978184439039	-0.042706744248323034	0.8842121092830043	25.956144
-0.07979905159268265	0.09359293134462864	0.002510556217104012	0.015740057534006487	1.021950346946286	25.07832
-0.11612304694374267	0.0944687596833393	3.092961361493145e-05	0.02915917700750324	1.322894700977946	21.313196
-0.12119201240855347	0.06063817890827392	0.004542056200882492	-0.02174385048644908	1.2611152589598251	26.458326
-0.17123975131362426	-0.06193420322542855	-0.0059927150113276645	-0.07367641139432979	0.6427403601167752	25.439732
-0.12838377207757834	0.07363957814256829	-0.011759589415992087	0.010426959960667745	0.95493473384449	26.276455
-0.09751443058722477	-0.08899885242717474	0.003133035967542564	-0.0773987188610359	1.4415320674788723	24.880983
-0.13724087769687132	-0.0612476653887286	-0.0026147798442014945	-0.04119009898634119	0.3875707263555774	25.177645
-0.08850803148035337	0.07006324098866147	0.004657003761880611	-0.004821464534122612	0.6399163113521619	25.715256
-0.09553558859662876	0.0707342280063779	-0.010401975518463677	-0.04809777167409001	1.2149476923257934	25.464527
-0.12739201699082092	-0.060783281123666336	0.00023753627712108275	-0.05580587589408058	1.356339652268961	25.969257
-0.12979245986993712	0.07505840561033376	-0.011623642976781787	-0.021692905366084096	1.0319044827046422	26.994926
-0.150643690156036	0.04769736207462336	-0.007066041656474139	-0.054036718272119394	1.1060520621133745	24.501965
-0.13847671699075875	0.06326509402161366	0.004992851016878958	0.008527187842436659	0.7626914287048387	26.590765
-0.14000671920342678	0.06059708908582154	-0.0068410560624990145	-0.0508532412514042	0.8473994681214836	26.822197
-0.10073098822649508	0.06234900394531667	0.004455017647483339	0.021124444034845875	0.5307193441818474	25.562813
-0.13472204836964	0.07877012305558242	-0.0018502260501379727	-0.07499635754148297	1.1494355050956004	26.900215
-0.1008515099874116	0.0741971076759987	-0.008672364018778725	-0.048395667675801696	0.5112132079194267	25.711569
-0.10166767629384603	0.08412913673522357	-0.0055222861532853145	-0.04166422817376349	0.9050889557979892	27.041714
-0.1423168318719001	-0.05924246362132547	-0.006310690168376807	0.0023480667917549357	1.4127316513075083	26.022259
-0.16727247065696474	0.056809224621263824	-0.005512508172957875	-0.04830726702104835	0.6321395995387497	26.058025
-0.13446381071815844	-0.07919272461820487	0.007478259937693863	-0.012941530873140691	0.7928090278653426	27.590214
-0.13882802381734954	0.0607987617749923	0.0032598680865707826	-0.009368152490176895	0.9293165191545224	27.126598
-0.16329805196595007	-0.05851002061204021	-0.0016048103492415366	0.01475785268818589	1.1127138702873929	25.276787
-0.13108737375046262	0.0834091159868513	0.009092112050522969	-0.05587493618824743	0.5275579288338287	26.634619
-0.1531106775783493	-0.06703463285467258	-0.0030051480534803807	-0.04764164685010595	0.7600688950498927	27.204891
-0.13607219384377994	-0.061867469158855035	0.01774085540966077	-0.01346831171950743	0.4999107327503571	24.556812
-0.19162816023905305	0.08405948086850341	0.009565371967660531	-0.030546010835640156	0.3696136699695449	25.791494
-0.15845878062394506	0.06250838903267869	-0.07191887905871706	0.0026778949341773888	1.0412402316431826	21.203741
-0.12690046953177606	-0.061093631705403564	0.004016317629109754	-0.06928400809757476	1.1466861346459725	26.505934
-0.08971699688319315	0.07896846328505502	-0.006619047848907564	0.059146907645174066	0.5991392407541416	20.728073
-0.16605860144193685	0.07010272849998388	0.00794125647518756	-0.0566388802516345	0.6698749650821381	25.8678
-0.0853580119293495	0.06791007383721513	-0.005026479444243543	-0.007150734599266954	0.577683837190139	24.583868
-0.10585703695894252	0.056829621991651876	0.0289013542704558	-0.008137523814444728	0.7788440301667305	23.429735
-0.12518571432969472	-0.06958079740420119	-0.0033138881650854267	-0.05674541651373913	1.0049358791942566	27.239931
-0.12020818271462495	0.043084553535059265	0.006450404163029717	-0.044543548293732416	0.8121786167739506	24.469612
-0.11960529176317375	-0.07941155191297948	0.0024444594270765325	-0.0339545002854911	0.80989130012105	25.965809
-0.10796293238183476	0.08573441508248719	-0.003518931048532953	-0.03702998964920522	0.8390755054324802	26.789238
-0.16696708647569702	0.054699465547428494	0.00765357452282113	-0.06194555427469301	0.3858532453698603	25.283773
-0.1340675143503804	0.057935562173650125	0.0005098215716844929	-0.0549460169891529	1.0231364004223653	26.498251
-0.168358792047083	-0.061107488097657224	0.004698724442578886	-0.05798318161866355	0.4555861467598024	26.342289
-0.11731629837396255	0.07706081543862844	0.002640413109133645	-0.027229944198191285	0.907464254828314	26.607466
-0.1306917916852872	0.07429178030796531	0.008006065989321019	-0.009192696510112279	1.112021747481603	27.336044
-0.13634388548692128	-0.05192642785421761	-0.00482125649798029	-0.06666131470382651	1.5806973719748625	25.110254
-0.16900408285267066	0.052165098624471495	-0.003454376346738854	-0.004884287743344748	0.6229474442062412	25.869045
-0.12600199032545004	-0.06365474769216904	0.015404809881470334	-0.01931042984068836	1.2102511368557802	25.862347
-0.10806451785471267	0.08047565862162318	0.0021143045618693943	0.011793912562178035	0.5795305417593484	26.592432
-0.12877464136467567	-0.06016280631257478	-0.009669829672050764	-0.0659830427103327	1.1995475109849465	25.606688
-0.12289566119456832	0.05253763060045087	-0.001483715298122829	-0.0017923030340606036	0.7361434785809348	26.20579
-0.10300143498739316	-0.059977561007880924	-0.008776454346420869	-0.01756554250761945	0.6501052240640853	25.072294
-0.13046429731906106	0.06844950446244548	0.0055858958865797545	-0.04287869064822989	0.6341886014087933	27.216923
-0.12317950316465555	-0.06633119177977269	0.01119194432869885	-0.0036388249678865336	0.9342998110630432	27.45709
-0.0987884607321692	0.0521672629533243	0.00891857589550771	-0.045587391279790716	1.1565085310225047	25.557663
-0.26535375797349336	0.06808857225609896	0.00319072960797055	0.0012539279935580641	0.379428420137054	25.429203
-0.15024021051957342	0.06102852342544884	-0.002423034166043096	-0.03862833075650926	0.5575665995830129	27.027592
-0.08775107812157035	0.13016869957764424	-0.006874641598258129	-0.034660450545903186	0.8099350455556257	19.388899
-0.11670457446047094	0.06658192128620656	0.00505039789432763	-0.07756854575086873	0.9481248420247048	26.829721
-0.16540058131744814	0.04515687079745937	-0.008219812445489184	0.018499189574866327	0.32506571542476903	22.163927
-0.1349387838697876	0.07259271949194904	-0.00841703454815887	-0.06666247532946841	1.3241311735403398	27.088747
-0.1770264415634374	-0.08229605294453264	0.009407912085209372	-0.004934925474207583	0.8717111353976474	22.713999
-0.10709346205068417	0.05287718265022291	-0.00923798978601229	-0.07013508658220557	1.0666346225382393	25.23507
-0.09007120072431958	0.07442617151662344	0.002891162067500052	-0.06569081707848111	1.067037865266482	26.863024
-0.12120187026140368	0.07288865417090361	-0.0020489129973648885	-0.07712046051690333	1.3860098847247513	26.749918
-0.1284355659068503	0.06444479296173981	0.006726608778532501	-0.08082618302860367	0.5501017259705885	26.022408
-0.10724995903659708	-0.07281047840468922	0.0051000085837089705	0.001294657358026599	0.3786110511697588	24.75212
-0.12058921135766565	0.04512134632202448	0.005773579820761754	-0.04736435482079243	0.699626592770323	24.653376
-0.10931817639971822	0.08516638117298034	-0.006839710890205409	-0.08134767014501962	1.116479569635712	25.10242
-0.10608625247035117	0.06146108678007237	-0.013008104584244472	-0.023304000508319243	0.6672989712765489	25.630451
-0.0972375934910154	-0.07688801929507676	0.003759598491672829	-0.05959495045905343	1.017014250633938	25.960287
-0.1249513065088417	-0.0571823083199265	0.01282034315757262	-0.0421644787758019	0.5915781868366972	25.62859
-0.17698371696742912	-0.0324767768766889	0.011734178072878037	-0.011654480258546993	0.4863606545518868	22.457718
-0.1120961530199975	0.044965395431919734	-7.626536337371687e-05	-0.010447405583930121	1.1929248253747715	24.245329
-0.12016943912859407	0.0817418722412552	-0.004228079433863828	-0.06472358249633316	0.7720562611385337	26.964098
-0.104832382750461	-0.08254518472217375	0.006681136520742557	-0.05066221364646541	1.0812525732429137	26.04481
-0.15569299443123322	0.06305441571247343	0.011700277105743579	-0.048751989110576786	1.0938367099018658	25.27913
-0.12396447420805146	-0.09064783574577147	0.007185599491950754	0.005533164096945063	0.5166958134595641	25.583544
-0.10097815633860543	0.08362347133588499	-0.02180751327576064	-0.021640931261645947	0.8448643925552752	24.494318
-0.11082731204073074	0.061158904588040526	0.004395328068392168	-0.045227234300155635	1.2559729689123922	25.394396
-0.10623220700246314	-0.07628470252424509	0.0006433596799381622	-0.024552065852200974	0.8624122829544567	26.07565
-0.14900608459257567	0.05952548618576095	0.012012316521050212	-0.02141695423395422	1.083421172716737	26.085249
-0.19063985154938626	-0.04871132841764221	0.007869279170623588	-0.06735227551211745	0.4965642805418314	24.023605
-0.11528495383931348	0.07228349946471067	0.012938079000042528	-0.0516471544668562	1.2647968865362555	25.297424
-0.09911221150184102	0.07264723443994751	-0.0147335916082347	-0.024255323933266685	0.9481861274380028	25.950985
-0.11813237528673805	0.07428551453272253	0.011828583483835252	0.00969279599919548	0.7484611764885943	26.8203
-0.12331055164507786	0.08345993817825033	-0.013350733693517159	-0.02680927357063996	0.5612000356860357	25.995024
-0.11425766832132515	0.07086232450265799	-0.015396128078746237	-0.013184424886081084	0.7708500356959552	26.339571
-0.13056428048257132	0.060655273588177176	0.0035291598954433905	-0.003562418210204497	0.8666485796631705	27.588078
-0.09003935974438676	0.07651406907498022	-0.0061655857114624795	-0.07819040696081896	0.7959856656201034	25.747173
-0.14407320942957674	-0.06450320092108429	0.019088709722103456	0.010782228775094624	0.5235686866317191	23.853125
-0.20004049146758365	-0.0760344637971637	-0.013559545644437506	-0.016660878515925067	0.4440112354931428	23.752752
-0.13905893742576408	-0.05415368801898629	0.008858856056958167	0.006574236511868323	0.5102814687095639	25.459791
-0.11239941788965413	0.07755131580085739	-0.0014712878861683641	-0.034614759001004684	0.6107489344146039	26.819796
-0.12111548981643402	0.07176909486244863	0.0066944002864682255	-0.060948756297535565	1.244144912199619	26.550678
-0.13238776548748754	0.06341411305025382	-0.01051341839812293	-0.024722702079351483	1.035518540154102	26.440994
-0.08159062274828233	0.06070369142738305	0.0005819596409855403	-0.05640850732959578	1.1303083616023146	24.159605
-0.11734953900003656	-0.038134396442966366	0.02277808182992067	-0.06934392201422902	0.5236414183226755	18.878748
-0.12125975584622965	0.06885317220943052	-0.0014074898579844715	-0.07430048253787032	0.9266842520949736	26.871046
-0.13069297281479872	0.08570670355479061	0.009530940001604102	-0.04221222629094716	0.7814953313328612	26.477041
-0.11422008241876885	-0.053797442928740405	0.00540046228699779	-0.07225409254395647	0.5040491264854992	24.121712
-0.12438861089222512	-0.06887547903461068	0.012488528541726036	-0.033557840151135686	1.0098216386719892	26.84156
-0.12301371825555145	0.07534951477569868	-0.0033260350072212576	-0.07471259979118186	0.7655379529587638	27.60456
-0.09606642627316596	0.08342405036226365	-0.0045548181937282795	0.015010974695925347	0.940076470212454	25.66771
-0.12084886913592092	0.0855915659060028	0.010117165037099684	-0.04020526411448875	0.8128825239458386	26.85269
-0.1499343621782056	0.05507430805979043	0.003336875874785477	-0.02697434663805348	1.0299035040509839	26.203426
-0.09160975203044568	0.07772896560906792	-0.024633346659146016	-0.038579575744029614	1.0651510113256233	21.864746
-0.1413724448415655	0.054079533312259766	0.0004130746793750648	-0.03375587762842427	1.3964704330075035	25.565676
-0.1631732500607223	-0.07933317826309272	-0.0109506012805169	-0.025494112779189837	0.4789057056841525	26.15848
-0.15437429208864134	-0.07187926939507087	-0.0027778346857739197	-0.05161576768150925	1.3220826064376934	25.553411
-0.1349472577295157	0.06072501176905708	-0.004125606250036969	-0.07162998246275615	0.9496635041239134	27.92965
-0.15945441987213815	-0.06631475140717343	0.0030823431036473945	-0.03452371959625654	1.167221690344248	26.209341
-0.17939979992755306	0.06321301798803472	0.003576789573665239	0.015265458035653302	0.35339161023663584	26.611454
-0.11137602385337857	0.07268226451605436	0.009014975237358754	-0.05190350607395371	0.6259226233691599	27.395298
-0.11169958641678908	0.0786949787949495	0.007736514899772916	-0.004820547284518667	1.0504447526729943	27.177862
-0.14476974709476892	0.05517403277979342	0.02088703927256326	-0.045622896377065014	0.665526323301881	24.595764
-0.1526923150485095	0.0685312927043615	0.003459242829216269	0.02005966788621572	0.7918274732422496	25.40451
-0.17726354560667978	0.04540315295286329	0.0041599634046245995	-0.03868046765692358	0.4381987693611597	24.769693
-0.19577907031585207	0.04860174644187987	-0.00010154634416584614	0.005610318153489252	0.4126919165047783	24.196447
-0.182465202244197	0.0850378759302118	-0.02189414871815741	-0.001365166297803852	0.27894125004715026	22.358034
-0.1705974026865454	-0.0666678068032172	-0.002694572655552889	-0.04072590266065963	0.7699973095329167	26.868687
-0.12376509715150108	0.08478297065480853	0.010968863256753758	-0.04442456115876324	0.4429535499228679	24.90501
-0.12510499078297782	0.0656666540842349	-0.008743223067935424	-0.01331104419713807	0.987108614922432	26.702845
-0.13815435214982294	-0.06953801941693856	0.004760715958329052	-0.07393661043915209	0.4401898242668271	25.275957
-0.20003410801875893	0.043411182284115814	0.005053901101735152	-0.070862678018315	1.1077691960654414	18.721416
-0.07373510417237501	0.09399592273500486	0.0774984059856928	0.001221651255309264	0.9862215972333456	22.45174
-0.13359782215623334	0.07828526794643982	-0.0022326953856562637	-0.06070448309415321	1.2139468383837584	26.100111
-0.1237849306879598	0.07265514185499745	-0.00680667967440336	-0.043432216657422	0.9305689117190432	27.946724
-0.17832245694212118	0.06000692711749525	0.005197391265059807	0.0025483569267283693	0.6826303402790713	23.875349
-0.10685816117186576	-0.08305141873919178	0.005993936595457645	0.01120863035948149	0.7796267646756836	25.841871
-0.08939091952221788	0.06408558066753668	0.00718105810346278	0.012204272420056663	1.0355085588697701	25.546354
-0.15116605633715352	0.07101478105712689	-0.005068543124737667	-0.0011665918969679667	1.016501300587762	26.45064
-0.1293406812464117	0.05896865256336298	0.0016676629165697696	-0.04075588863513639	0.5665721267881293	26.79312
-0.13426542913051714	0.0722848832927335	-0.006059834319709195	-0.015134099675344516	1.567430492942241	25.961037
-0.1188836343186802	0.0716578339385139	-0.006096070250718277	-0.04157731923484058	0.6267985069232296	27.323606
-0.09655335979097722	0.08615299272573759	-0.009096558698623466	0.00893214786417753	0.5804895719022101	25.319517
-0.09670892232862524	-0.08284104554016726	0.0028456910418702967	-0.026897331186716358	1.0104356392244098	24.90155
-0.16158396202620126	-0.05565926601511125	0.00023504215260145917	-0.05118890230229815	1.6003263755436181	24.705793
-0.11215944395685364	0.07831578034650141	-0.013137485676576377	-0.0824236354701612	0.8659879381594979	25.038649
-0.1191592105999866	-0.06836229633646769	-0.0049379325052792454	-0.058089943100535876	1.463711103449553	25.482887
-0.11397497423064595	-0.06428482839827841	-0.020207099531516084	-0.044436031195393286	0.9318162314385804	22.785618
-0.14813590193547205	0.048506246361978506	-0.001252534130058944	-0.003141655177484319	0.6896723457485213	25.353937
-0.1240617838284084	0.08283995487762896	0.011877214004459962	0.01878586467861836	0.6332017638038979	26.352562
-0.14863372831474414	0.06524658962656939	-0.007902471292286002	-0.02455675476180897	1.118902529548918	25.884554
-0.1237309590919104	0.07423350387940097	0.007669336030921206	0.007519299085735612	1.379637822411515	26.29835
-0.16584208466422426	-0.05457278566862063	0.006341793177951438	-0.01701447419144719	1.1405976123555088	25.495794
-0.14119466624733254	0.061287619168141176	-0.005026227177363228	-0.023203423241140803	0.6131226976329163	27.293356
-0.1769063216710427	-0.045383732364982284	0.00268936436355325	-0.0200157562193452	0.3572545564448819	25.017578
-0.1007890270742619	0.07678081918125583	-0.004100984967433346	-0.031159380049340258	1.3673884438131032	25.805767
-0.14012496651238465	-0.0609935224347692	0.0008187749562730051	-0.0587104505058836	0.8959319366667019	26.756409
-0.12992164213175106	-0.0839155658616982	0.009277027912139302	-0.032161869073461566	0.7940117002706358	26.508831
-0.1578614529621918	-0.0805407265884756	-0.006311850779176943	-0.04167431966903424	0.6106216273002287	26.68128
-0.17720734538206978	-0.08588327672911117	-0.006037038960357748	-0.007915886877733133	0.4884412796780776	26.42081
-0.11895568661042465	0.07855551205412932	0.0065693800586432635	-0.01261511740488823	0.8518177177337481	27.089434
-0.10135884175737513	0.07229086371712537	0.007664094402177814	-0.043779193264180526	0.8647055855405062	27.337463
-0.13467288669615074	0.0528506358308878	-0.0037949958068301142	-0.029120121605949168	0.7800479442329884	27.014744
-0.09841648312129693	0.07761656841764547	0.021324795767740618	-0.012928826682499048	1.1957518077222526	24.588028
-0.12134849104096054	0.07779480932276796	-0.0027240981733015024	0.0040970601426857526	1.3109424040849769	25.16571
-0.13938988738879074	-0.04753444293506663	-0.00906514822492657	-0.01679115739760955	1.4343738418172425	24.482544
-0.12377906706698667	0.07179264376014062	0.005708710366887867	0.006989284199251621	1.0110994550951626	27.497244
-0.09308675711057038	-0.07095718844393194	0.00968526701940097	-0.0015844620997558306	0.8154170389448914	25.21173
-0.13587416415182504	-0.09097777628319996	-0.009270140344228786	0.029636884722864226	0.7125954411218552	24.34219
-0.10512362231201736	0.07129618159499351	-0.0012674649634632728	-0.020631864735165862	0.7311604805323728	27.267866
-0.14614840540891658	-0.07768668635374552	-0.008803197601163387	-0.04197498864233494	0.5900703698338838	26.510971
-0.14615819628292592	0.041061567374026615	0.0039587051545476645	-0.07611616954721896	0.5428671976829145	22.90674
-0.12959285051058148	-0.06258351130547964	0.007034825961691318	0.00037514333916557896	0.7064600759514656	27.256163
-0.12870808315638854	0.08615441096124522	-0.011127617809435978	-0.031467432382744714	0.6173211895396543	24.357477
-0.10758081438704603	0.09687109450694152	-0.0031792726750224424	0.008842887433081988	0.8053390853429232	24.63616
-0.14734552681554844	-0.05714537932640708	-0.00687802909526005	-0.0698567912469064	1.0110859873472946	24.84199
-0.15953668097475138	0.07422971061112324	0.01611397247212756	0.009336356228287587	0.7324379442542628	24.683632
-0.13660519337247612	-0.07828777243909199	0.00786227789254767	-0.03454765930220036	1.245610756084509	25.674246
-0.1317352813387552	-0.07108802187586373	-0.02068037818942856	-0.039055432844366335	0.8461102142452146	23.71592
-0.12897325884669136	-0.0559852861922389	0.0003966772496251164	-0.0033457424879099478	1.6480550432440049	24.971582
-0.15644092321558434	-0.06894938950182071	-0.04141476570662165	-0.006061932234735799	0.36894310557142174	21.136452
-0.13565587600739634	-0.05242986890356713	0.008911308970063118	-0.07114310191137954	1.0941103166170942	25.589273
-0.1334649268972145	-0.0704567004088942	-0.007803142538101145	-0.08543636123469439	0.4230838494961464	24.48011
-0.12193489942608594	0.0638681229817717	0.0009099406353561553	-0.0006917204766831025	1.1030453348574467	26.887632
-0.13494158528120914	0.07442935595780184	0.00404149991971137	-0.0519479336120396	0.9261010108951856	28.790833
-0.13645205152539094	0.065154587442165	0.004988401129358711	-0.02489737366503552	0.4592652945250626	26.68602
-0.13633521564195128	-0.056715947505801126	0.0010580972841717489	-0.050864037912345166	0.7033525256446618	26.486744
-0.14128810849286005	-0.07208815405760573	0.004624887672811345	-0.04861458216588035	1.181288669942607	26.746117
-0.1219442728960237	0.054858221130835334	0.004285495745077997	-0.06823514904501908	0.5791596867494029	25.78197
-0.11668420856659695	0.06920315486907455	-0.005683541266747348	-0.03719181324945341	0.798781626885747	27.328217
-0.122384118894951	0.07308948801021642	0.0023103087291612397	-0.06140604220618121	0.6480250119828753	28.130373
-0.12392697369499248	0.08587135743796624	0.00854214409571857	-0.03556669188191815	0.7138185704568203	26.622553
-0.12829704789770865	0.061243929535312734	-0.0013261429528371698	-0.07338371367823089	1.2970822402255662	26.150433
-0.13625102596649366	-0.07445247625367139	-0.005084027743393975	-0.005651474331023372	0.8758685630901571	27.516418
-0.13837127197401647	-0.06159706392301233	0.00011256962440919607	-0.0533371111013141	1.052790193705431	26.619251
-0.12700026321810032	-0.06860539756693528	-0.002509541983713561	0.01776751311489671	0.8246161425639976	26.818987
