C9e	C10e	CVLe	Cnue	C9mu	C10mu	CVLmu	Cnumu	CVLtau	Cnutau	logL
-0.3028664920852372	-0.23873894965474535	0.00031980350471335077	-0.008865079009319963	-0.5386706011179888	-0.002934840606896492	2.4959435816868634e-06	0.00014897044056885327	0.0788782753148245	-2.240551883274326	27.311407
-0.5448445251710354	-0.08002330202041459	9.992708578139821e-05	-0.002756856785567617	-0.6196651259642819	-0.005202701187959101	4.044330772783986e-06	0.00010304779129045499	0.08691693106759221	-2.5922605408486095	22.738695
-0.049143916377731266	-0.4526338769474776	0.0006110354913323196	-0.017060539711353673	-0.4972595180254292	-0.004518275264301846	6.534326673732527e-06	6.848125385950885e-05	0.07294896525215346	-2.066816614646918	26.766537
-0.25438034962494455	-0.38861533649763913	0.0005240214343908839	-0.01454557746364658	-0.6389889632202607	-0.004006722878161127	4.367052035062833e-06	0.0001565426601096568	0.0938849649539183	-2.65592816105159	27.772835
-0.26830020545787175	-0.2871423358008975	0.00038220346096215724	-0.010708121991700764	-0.5530361409070025	-0.0024064003435473615	2.464221171442647e-06	0.00017570054010432247	0.08012057247120752	-2.296117623345687	27.209524
-0.3386354471120998	-0.14702273301689833	0.00018731024425431582	-0.005385855361057777	-0.48313259854817325	-0.0025255815685215777	1.4738856057215708e-06	0.0001378550060569188	0.06768561803102449	-2.011676269850268	24.20406
-0.22665485538211444	-0.3435975743311595	0.0004771122522367128	-0.012858472798590615	-0.5679032358548164	-0.0023491938515099566	3.011893977310256e-06	0.00018486111776468367	0.08562457589458612	-2.3554186227226883	28.128016
-0.6049601080953522	-0.251924373625841	0.00033285351770162536	-0.009216757289262715	-0.8537160017623541	-0.0031684799526632127	1.3219904078816612e-06	0.00029247921027824637	0.1237685717577325	-3.5496985504213447	26.278065
-0.28720073373765637	-0.42622862694002983	0.000566241527594876	-0.015949627095542585	-0.7035728007302071	-0.009856559855800787	1.1907475125721545e-05	-3.3151719317115564e-05	0.10264279902801494	-2.946856801506452	27.154884
-0.2167290738522512	-0.30902380447034145	0.00042215991677290533	-0.011559388420023962	-0.5241288069926348	-0.0016240713300466917	1.376944788926556e-06	0.00019118305699835714	0.0777876489046311	-2.1720322324652646	28.640675
-0.5808856518020141	-0.15035593710362324	0.00021988536316317348	-0.005391825468513873	-0.7231927167255964	-0.008048872110649755	1.025099980949077e-05	4.5474245715206305e-05	0.11685753727047284	-3.030634886855217	22.2933
-0.40225940529574467	-0.2643727251557585	0.0003494099812388728	-0.00978475055728982	-0.6591157468761124	-0.00751638350999465	7.943484881808838e-06	3.420216763528541e-05	0.09594866893797886	-2.758769303942316	27.038183
-0.3619856976736408	-0.15262076840654812	0.00019388180456197696	-0.005585528575862296	-0.5128353517395758	-0.0017711143384555204	2.76851375044063e-07	0.0001806728900148551	0.0715786775338879	-2.131666352982571	24.49344
-0.2734516708643841	-0.38913150416634856	0.0005185693384867098	-0.014555874576508308	-0.6561279540798297	-0.006455220898122706	7.530327880125436e-06	7.240955401227176e-05	0.0956333424976339	-2.737182047327797	27.514452
-0.2565054083203104	-0.48731369686462106	0.0006645738098348609	-0.01826963786522763	-0.7415103335089507	-0.0023087716759854983	2.3211185094009445e-06	0.00026989327233054424	0.10971132319112846	-3.0709999884760677	27.224047
-0.39351985976283615	-0.1362632054881877	0.0002081805191489472	-0.004950528721578373	-0.528071107283611	-0.001711957966570727	1.7356917741960993e-06	0.0001902622791411689	0.08814692665988845	-2.1947629654038514	22.74259
0.05758039771054442	-0.6781698564508263	0.000901277618170349	-0.025626329082615085	-0.6178130528355374	-0.0027764058946160527	3.931314717014699e-06	0.0001918064830210192	0.08870417268450553	-2.5518647897025835	23.080353
-0.41243355237543	-0.38695677171970655	0.0005166469400118991	-0.01440673234839335	-0.7959004925069746	-0.0034898315760052276	2.760483424436729e-06	0.0002519485003898623	0.11589795806957397	-3.3056796122401617	27.221695
-0.24465051078614067	-0.3517544000893821	0.0004561664271250367	-0.013159206758763024	-0.5945622151274368	-0.0018426957481773214	6.153908041818146e-07	0.00021686089564427075	0.08392159904977385	-2.463907846319783	27.828064
-0.31474809296416173	-0.25596729336120566	0.0003509369476614269	-0.009508303618006458	-0.5591385125231564	-0.011576873684523838	1.5255954979804278e-05	-0.0001673598579942795	0.08483006642211602	-2.360299967679102	26.167023
-0.37429492622418037	-0.2813115250926582	0.0003703656981418031	-0.010437673840286276	-0.6531628942510518	-0.0024435570608585516	1.2158163199114956e-06	0.00022275254815550287	0.09393804625757876	-2.7125189557756935	27.349287
-0.3842280063461843	-0.25759418305187703	0.0003444990668609893	-0.009537378854561324	-0.6388640457602416	-0.002958143626195796	2.212750336061215e-06	0.00019648653587650943	0.0934097883223229	-2.656112547307214	27.561745
-0.009363949955428125	-0.43632936539897893	0.000578602276917499	-0.016465628971891435	-0.4415306284976541	-0.004162686823462963	4.901921955963182e-06	5.5003745854159963e-05	0.06371412140093519	-1.8345583162803083	25.180883
-0.32963989982877695	-0.22030990412164872	0.0002847092032793736	-0.008156672127310688	-0.5462949949817897	-0.0036548089451750297	3.041876293555525e-06	0.00012554257029261662	0.07740808972064538	-2.275915011062142	26.369215
-0.3877889472554126	-0.14716169114247582	0.00019246660280253895	-0.005367359564396897	-0.533257075913541	-0.001693562483885512	3.7812808683782253e-07	0.00019350400335003474	0.07657029297772876	-2.216470132028585	26.19479
-0.35741376276912146	-0.20508663370158275	0.00026738200020839757	-0.00756854747708496	-0.5574745522737033	-0.005025844157564568	4.887622632824509e-06	7.924592269513616e-05	0.07993072296297274	-2.3285697254705147	26.438896
-0.34666260317305514	-0.19671425738888923	0.00026156551672293463	-0.0072575564493733155	-0.539205329438622	-0.004171531093473166	4.020983979006109e-06	0.00010268388558582362	0.07871899144446759	-2.2494579249875173	26.749615
-0.16587915075054416	-0.3996217215637111	0.0005209721136450986	-0.015004374230941519	-0.5631370201098148	-0.0023638521971533783	1.960823357634297e-06	0.00018183817744006771	0.07976605967156913	-2.3337105530787583	27.575476
-0.19646914419215467	-0.2874841305554199	0.0003836607658740298	-0.010756479105616137	-0.4820651293964199	-0.0018881453465214113	1.5880397201015173e-06	0.00016094509702172102	0.06997394059076874	-1.99924659152889	27.989777
-0.21453746512567498	-0.2424809667610534	0.00033223251233795457	-0.009048595024769273	-0.4554951974642454	-0.0015232344212056939	1.3270911810663786e-06	0.0001620089370102938	0.067873969982292	-1.8890456117206216	28.277575
-0.20274997718922946	-0.3798619774041526	0.0004968039408673395	-0.014240739041817316	-0.5536296422386064	-0.0289823120287867	3.6824692930537716e-05	-0.0008274667702890915	0.08246635478020853	-2.404526154919605	26.410824
-0.34073063012798904	-0.4172560518804988	0.0005442594499537	-0.015585406985358366	-0.7545195928457669	-0.0034670891493332385	2.727067916481382e-06	0.0002326984624542313	0.10725392408978415	-3.1325688423586544	26.485563
-0.44575175540391654	-0.16912942795025676	0.00021735451574106707	-0.00616855986311565	-0.6114637365768798	-0.003417446759076021	2.177055926666454e-06	0.00016618591677345702	0.08654387145258224	-2.547593777419707	25.55751
-0.35638748427626077	-0.19928081830766342	0.00026223030819365643	-0.0073494683943410525	-0.5468955003784726	-0.008772802120814502	1.0267627986608317e-05	-6.728061639327318e-05	0.07959421569259031	-2.3001943869397734	25.808569
-0.3467697232071428	-0.34020246183301284	0.0004392668053164051	-0.012673729497740125	-0.6744737849309234	-0.012498399984818716	1.3990810787837222e-05	-0.00014666817954261057	0.09642764014882606	-2.8401415404738746	25.618055
-0.3044445631402719	-0.27486553694938953	0.0003801001822603727	-0.010226733963468305	-0.5719613000191353	-0.007348800003921293	9.461996839794355e-06	-1.6494224133161664e-06	0.08683999984306638	-2.395467257619534	28.039587
-0.33918287945412295	-0.46579661535351313	0.0006399748566235108	-0.017417033165534113	-0.8023374756457161	-0.002642019160193681	2.6531320967978263e-06	0.00028679673874460224	0.11973897699489679	-3.3258118666703673	25.414862
-0.14507471177034004	-0.16230769929640154	0.00024072171405156606	-0.006054505668246791	-0.3048000627346083	-0.002582348312622186	3.993394255700416e-06	4.94081999347666e-05	0.04927299809325577	-1.2703277423643176	21.241505
-0.14465956475548622	-0.41089683234886565	0.0005283326790791836	-0.01544006937542123	-0.5532173532214121	-0.0023390438755877692	1.6136355466962857e-06	0.000177938718853237	0.07730388660311577	-2.2919538637460732	27.278189
-0.2622524926555698	-0.23757339023359064	0.00030821800964274116	-0.008840902477185704	-0.4976127824569282	-0.0022131004242814958	1.4661127008745068e-06	0.00015636212831025232	0.07048209131742372	-2.067096892305831	26.099121
-0.34161107486027575	-0.3496689768014681	0.00048689339193172624	-0.013032144971364101	-0.6823043377255659	-0.008975713854217096	1.1706131922696569e-05	-9.93359418574074e-06	0.10428833144900854	-2.857650629568054	26.787657
-0.0693166325200571	-0.44430586695838875	0.0006042191067774998	-0.01673638938060922	-0.5113281678906096	-0.002294331579525049	3.442258718842445e-06	0.0001592525483314565	0.07526470911722666	-2.1164161029615856	26.7582
-0.278906404216571	-0.31688930592393927	0.0004378874605330995	-0.011825699465656375	-0.593943350734735	-0.0018523594056745103	1.7129461215734852e-06	0.0002162985824034728	0.08920799353943668	-2.4626135027533094	28.273443
-0.23825656980108742	-0.3386129284434523	0.0004442593373715509	-0.012666438406217988	-0.5740176285069444	-0.002851869724874122	2.2332024348191116e-06	0.0001688762564340392	0.08208274651088376	-2.3832443010904183	27.832256
0.15276817406268295	-0.4849389739190855	0.0006365569433122037	-0.018378718157080948	-0.3311424399051685	-0.0010283599513515734	1.1282612102850028e-06	0.00011976813692420068	0.04676429265505463	-1.3612433149132477	22.410755
-0.3489396324838391	-0.24066768653234077	0.0003120508491843165	-0.008915672447322035	-0.5876131285433829	-0.00199419047074645	5.960399616071921e-07	0.00020814181962859604	0.08329775334506208	-2.4399179842672276	27.921848
-0.029949476184046166	-0.39071036089989364	0.0005079770233827921	-0.014733681940196367	-0.41866793339971153	-0.0019919036760346663	1.8438734242667897e-06	0.0001260343381967431	0.05901273039653389	-1.732395229519669	25.684828
-0.41331121469264964	-0.15051961182049015	0.0001996193809294414	-0.005481583023757764	-0.5539736636233737	-0.009857162792456462	1.1416853808666426e-05	-0.00010463218970334334	0.0817698207737558	-2.335948018775989	25.62914
-0.3121018017387321	-0.24838563708635988	0.00032879120599473244	-0.009224243187522562	-0.5538994378880502	-0.0065880008788329275	7.703489111275711e-06	1.8412967054612362e-05	0.08054920897885134	-2.3184092483005636	26.032675
-0.08561236462682195	-0.45183751673637473	0.000587485699320418	-0.017014084770475068	-0.5308095422285112	-0.006640339075069117	7.504687148093491e-06	4.6088927180042e-06	0.0754932366529584	-2.2150172490991697	26.795834
-0.31439851875413677	-0.148553099083129	0.00019881077718703432	-0.005455071612158098	-0.4573085695396407	-0.005643048247170959	6.322803381262015e-06	7.688640532901948e-06	0.06755907040772714	-1.91712538481419	27.09015
0.07452758554051812	-0.3583511105396674	0.00046800922972431804	-0.013562445926402846	-0.28204402546062524	-0.0017794995278046471	1.8998413828772333e-06	6.807798919591399e-05	0.039849752750320204	-1.1652120060896103	22.151455
-0.405141647816863	-0.34643394131540667	0.00045407225626753223	-0.012880900133542133	-0.7491418887388023	-0.002433700392234211	8.241673090893905e-07	0.00026933321359684303	0.10715644548586244	-3.1086763649751354	26.977148
-0.09443568277423128	-0.373175647025166	0.0005113726865780964	-0.014040075046908419	-0.4633526170316791	-0.004258712734060444	5.538480035983976e-06	6.213738004820873e-05	0.06916256526849499	-1.9279780084248408	25.95634
-0.21904014320898965	-0.33529087657310197	0.0004462044025683778	-0.012549599183757325	-0.5523766254678673	-0.001954394311433972	1.9563010814715613e-06	0.00019229011766006785	0.07983976563564042	-2.2897132122255592	28.108255
-0.31816173068866543	-0.15912376977974574	0.0002043470370356927	-0.005852433616451271	-0.4743613440073058	-0.002924156443749132	2.0248638147715938e-06	0.00011852750724999754	0.06697496431821998	-1.9763996948013691	25.890297
-0.09466780694663833	-0.3740861273446282	0.00048715350303879756	-0.014074905382082246	-0.4538395769351987	-0.014914357194606032	1.8486754507083177e-05	-0.00034468546379699507	0.06596424998348488	-1.9323172327810572	25.195057
-0.2060169152591457	-0.45091901182048416	0.0006012944988559026	-0.016921023134779042	-0.6454079343422064	-0.011527992623599279	1.4393247641399846e-05	-0.00012445431592032183	0.09474374599195289	-2.711194941233396	26.335285
-0.1396818348617918	-0.5363168659007596	0.0007662330519995012	-0.02017107269936396	-0.6728375177769284	-0.0031611829728922665	6.543660606479967e-06	0.00020431810427204062	0.10392767150996861	-2.78703616069231	27.522572
-0.24471691083378092	-0.34027240945226855	0.0004596656671754468	-0.012725673173562747	-0.5807799039818453	-0.004209416275474018	4.530533622417856e-06	0.00012089696404777296	0.08563347894268918	-2.4168317529113565	27.125843
-0.12541881249257633	-0.44736439773793607	0.0006096113959112725	-0.016824694324957177	-0.5705409228463041	-0.0022422873786297286	3.1115367889107538e-06	0.0001898431846664005	0.08420699984478903	-2.362040765133587	27.468328
-0.45128918817570823	-0.23164441214885564	0.0003036097962776213	-0.008525647504762117	-0.676790098203691	-0.006143502072581847	5.88563436333948e-06	9.467831319585826e-05	0.0976736664833427	-2.827789513790694	27.114586
-0.33291031006953636	-0.20132692486364054	0.00027140015329404416	-0.00743809081846205	-0.532124997195309	-0.0021122377324370783	1.482734005109651e-06	0.00017697138373642702	0.07838971942568362	-2.2113596685065664	27.379585
-0.3081985418017964	-0.2213164379190884	0.0003007637826407893	-0.00820461153725006	-0.526786882920395	-0.0027280967874632545	2.411870820044295e-06	0.00015108026678103677	0.07823926808286073	-2.1909664826995536	27.72199
-0.3114006937590885	-0.17164507457952355	0.00023547828258644536	-0.006327923763799508	-0.48105887362233135	-0.0019868947103668325	1.5304938556626502e-06	0.00015709763193985245	0.07215071298779759	-1.9998179858248584	27.212124
-0.1170816154784456	-0.2126860468291995	0.0002751326201898755	-0.007971386591689295	-0.3287390164444153	-0.001028645863172278	3.2761094919762794e-07	0.00011947351950536162	0.046252451443408005	-1.3616463388265876	23.101646
-0.26395098701694863	-0.3778497375231364	0.0004958879271573195	-0.014135043746031582	-0.6377705108671985	-0.004030213648465227	3.875747600500266e-06	0.0001551041241313945	0.09129786493085348	-2.6514189098994954	27.378859
-0.2944044267449836	-0.06899167744884518	8.771450070557635e-05	-0.0024617158008111797	-0.3557571941960634	-0.007638909919593267	8.400751894587537e-06	-0.00011650013004914658	0.050954920252092736	-1.5065484898836508	20.989576
-0.20250506338351787	-0.37510185803978413	0.0004843788202538721	-0.014061016792132935	-0.5734536672725727	-0.0041532541224116115	3.839142026495065e-06	0.00011936148075070908	0.08082489588166525	-2.3848553997494766	26.994932
-0.3330999896871358	-0.1540123306937447	0.00021372330240215282	-0.005651481227040101	-0.47974829905539706	-0.007364021255266688	9.184878035489355e-06	-4.642430162427681e-05	0.07361456232652522	-2.0170904075897815	26.301895
-0.08116171588933228	-0.5667187785744365	0.0007430037464736142	-0.021352773143039096	-0.6451549796696534	-0.0027255147855650866	2.509995018435935e-06	0.0002073135669075423	0.09169542459318623	-2.669511874911125	27.893621
-0.30532103653865283	-0.17394317065422532	0.0002376971810985559	-0.006416831391582219	-0.42848509027441556	-0.05077911632718883	6.923180398557941e-05	-0.0017096792545298874	0.07094231192852005	-1.9820033029926107	22.889454
-0.2259835420844739	-0.44271541670189424	0.0005750847200678134	-0.01660164141868429	-0.6652989801215469	-0.00339997864892837	2.521310804515438e-06	0.0001919952518959167	0.09413138525238075	-2.7606698813003954	26.269882
-0.14471272408450309	-0.3816800172975339	0.0005099135803553143	-0.014337150078162062	-0.5230264884014055	-0.003366252959926662	3.7137289210076816e-06	0.00012465818872075217	0.07602952527762694	-2.1718879986945248	27.987724
-0.009629862284301996	-0.6072768245499155	0.0008056398570013137	-0.022918273300432324	-0.6136202911460995	-0.0032863956717574675	3.6275089818764143e-06	0.00017075892519710425	0.08821274836590291	-2.5392745795013054	25.581425
-0.26586281795939704	-0.293892560059856	0.00038998566851182535	-0.01096466276502396	-0.5575109316253963	-0.002244446387719764	1.8838679799090333e-06	0.00018396219258376252	0.08055693484630591	-2.3138467911671454	26.961739
-0.4144958049634531	-0.22445949322236372	0.00031224528950657415	-0.008271161283706573	-0.6364390757823298	-0.00251622239704214	2.0308767846514674e-06	0.00021208623361310773	0.09674388823444244	-2.645333750868038	27.588568
-0.2878556939659701	-0.3434747582223383	0.0004519292787245579	-0.012825989004996798	-0.6197805748854257	-0.011549877187768154	1.3521190764711488e-05	-0.00013733080090384863	0.09015105360659918	-2.608953673762126	25.875786
-0.06369260183480716	-0.40985339089372147	0.0006065803768994942	-0.015434530159253194	-0.4717412831013316	-0.0018047096231955991	4.7903214896453155e-06	0.00015867005201617375	0.07530590337573805	-1.9509989215141965	26.49165
-0.31028590009395335	-0.1103235316600383	0.00014305786298859306	-0.004014327255116616	-0.41806159548595206	-0.0025478362531151746	1.8692229810287655e-06	0.00010566333857014706	0.059732425820032346	-1.7428796671731468	23.870129
-0.44687256043654777	-0.24193461775008337	0.0003210529575758072	-0.008916126161359623	-0.6866788297441687	-0.002128348442516908	6.652870463670321e-07	0.0002509864637503937	0.09968355366425982	-2.851936606920507	27.151878
-0.35193323394125303	-0.19962948438982112	0.00027197084407808435	-0.007364792791582	-0.5486686485219114	-0.0028940697949355536	2.483602154359823e-06	0.00015546712305170243	0.08183161345683007	-2.2833564152938353	27.176054
-0.32436268641689114	-0.22341169324239146	0.0002986041014905408	-0.008275394869126474	-0.5407070556912889	-0.0070673239035948954	8.488321265717988e-06	-5.976002925732316e-06	0.0795234585239861	-2.2664930230593443	26.826384
-0.16907510618423452	-0.38533305266298445	0.000504838034313311	-0.014463487724129753	-0.5415570460945077	-0.012851112619191188	1.5648639379456972e-05	-0.00022441690199046096	0.0786052836701517	-2.287774383365631	26.517632
-0.056704036996500846	-0.42988531459898477	0.0005576682737517788	-0.016199362563499308	-0.4850833964780241	-0.0015059551175096554	9.157337037777095e-07	0.00017637122404578606	0.06816643686334312	-2.004775822506831	25.639824
-0.26941955141036456	-0.2830053051634488	0.0003883261714945194	-0.010551396300385056	-0.5391585718997701	-0.013266284535477457	1.749027049803622e-05	-0.00024088958502397777	0.08213231418761792	-2.2833176086130074	26.340488
-0.10777499731034024	-0.3333477403283153	0.00048316504390529647	-0.012525419589240508	-0.4236978451139582	-0.017424892332183015	2.7288450346034366e-05	-0.0004536813585833581	0.068686992154227	-1.8185845689825955	24.628893
-0.3684456175408772	-0.21895921213171954	0.00028745306568844314	-0.008086592541333863	-0.574667200072922	-0.012737629468687364	1.5339572117404643e-05	-0.00020357047232861787	0.08392886790840355	-2.4311497752058546	26.074566
-0.16893511621085316	-0.3579271292094576	0.0004846443661589931	-0.013427310496421742	-0.5252195562210626	-0.0016426891991618011	2.3118871148716675e-06	0.0001908391874309276	0.07703254999828828	-2.1746803435572124	27.30597
-0.226008839941893	-0.18318914374037604	0.00023322429198846558	-0.006805011764717607	-0.3125924383418168	-0.09660554419684067	0.0001223358512323275	-0.0034955478476219226	0.05659674768224955	-1.6889762854328187	19.165897
-0.23062442815547343	-0.39531300618917387	0.0005203164219159295	-0.014810390746912806	-0.6238315206469275	-0.0021059136957745366	1.253996378306588e-06	0.0002209429283407554	0.0892717112570965	-2.584932842460901	28.007902
-0.3411582792789014	-0.3555534596742792	0.00047026821184881093	-0.013256083361831482	-0.6918966056026878	-0.0048151333186307686	4.568975448929917e-06	0.00015172567399140076	0.10005368455655558	-2.880337429367146	27.68582
-0.24182090403440273	-0.27602914035679155	0.00036339374830088105	-0.010302329854838893	-0.5107462496776409	-0.007103794647599999	7.872054317908864e-06	-2.201997207675526e-05	0.07402463024719284	-2.1403033317993905	25.843542
-0.22527682817100547	-0.32168619077774274	0.00041966955309624893	-0.012033614363190948	-0.5435474037422693	-0.003415615185879451	2.8387466750915266e-06	0.00013291304100300597	0.077422868262624	-2.259619519499768	26.947119
-0.09632846314307611	-0.3812464775160157	0.0005451403403194799	-0.014341241998461011	-0.47442912557201583	-0.003145815067145268	5.4905352877950836e-06	0.00010946492121443695	0.07353693042580214	-1.9689137743765908	27.375408
-0.3836813568213959	-0.21604564810478308	0.00029901848951044776	-0.007968670179454006	-0.5972526049868548	-0.0024743999318740276	2.0105323755232494e-06	0.00019474419958599596	0.09033815485520134	-2.4827440250238606	27.77249
-0.3472071941758546	-0.29764376789510977	0.0004012879789345946	-0.011066571614021515	-0.6388976868116675	-0.00595327521187142	6.781494576455334e-06	8.331798707285428e-05	0.09437336740027878	-2.6669925262635963	27.75558
-0.23830611822648468	-0.2021735384584905	0.00026235906393610786	-0.007516133194061711	-0.4366490342214285	-0.0038306224339730464	3.549999543939896e-06	6.59341553597883e-05	0.062193354530106354	-1.8218487946673707	25.588305
-0.3576967840003286	-0.2101462176767115	0.00027371646881471233	-0.007759352379174134	-0.5647978555593112	-0.0030451461023258933	2.3245238896399674e-06	0.0001575362757723702	0.08058780891746878	-2.3506393414121156	26.070501
-0.22438266219753772	-0.39531521050557045	0.000507483184063148	-0.014813517681732223	-0.6150958733649217	-0.004601999306031217	4.3422387895633156e-06	0.00012249786415811215	0.08620914876385335	-2.5589186977868654	25.152006
0.01942003156141907	-0.5929601477467066	0.0007711604432801731	-0.022392000089912007	-0.5711911039094998	-0.0023490122690260976	2.4679469978933066e-06	0.00018566846263722256	0.08034905339896363	-2.3597196380129626	24.170721
-0.2915466135540684	-0.33233597623874306	0.00044009282296925514	-0.01240364093225177	-0.6204804265186427	-0.0034021632565782198	3.007559205652392e-06	0.0001705956371376252	0.08964696898460121	-2.5787454423504697	28.50435
-0.4789785344585656	-0.1660009531781758	0.0002185989395683916	-0.0060343438549182475	-0.6387349393288378	-0.0062445482569336175	6.079378712031949e-06	7.267110715441292e-05	0.09301357914279694	-2.672618290122454	26.600433
-0.11379100038305885	-0.3320305036079495	0.00044228415715932823	-0.012477969165334323	-0.4418988280990171	-0.003922675861561314	4.660013427289028e-06	6.45789229240857e-05	0.06417423651663971	-1.8390736625510018	27.139336
-0.3284264493847097	-0.4669436320241174	0.0006183772813065111	-0.017466886652750178	-0.786413456343628	-0.008956624987334039	1.0075836558508886e-05	4.074948722259809e-05	0.11417424850478161	-3.285744673645477	26.456951
-0.3148970233876742	-0.21206258892204582	0.00027666914495667384	-0.007852393853210432	-0.5233115740116646	-0.0036480382738805278	2.99019743408818e-06	0.00011470797198771415	0.07491678767682108	-2.180713667954988	26.630754
-0.202736148355017	-0.3448025901192753	0.0004428834714266296	-0.012917024203041602	-0.5457164237828915	-0.001822314689927588	7.495027380613647e-07	0.0001940282958305886	0.07625930619541897	-2.2611828895028863	26.689886
-0.3181532436775924	-0.2923022650952585	0.00038840533899685135	-0.010879681406527099	-0.6062947452673142	-0.004160763478337769	3.76635350110995e-06	0.00013522970774223868	0.08816265266251778	-2.5244758974302806	25.434122
-0.23596248178266954	-0.17130897853337781	0.00022019978770701135	-0.006352315651583618	-0.3988094565702567	-0.008462003659361048	9.637230436597642e-06	-0.00012708760134545443	0.05699601324288451	-1.6849174086539012	23.879625
-0.21867432141781687	-0.18139293634700276	0.00023628087472158746	-0.006741143971556421	-0.3976984781716665	-0.00236877957961742	1.7328881219953704e-06	0.00010234210426461322	0.056720977094685855	-1.6548169306461717	21.85873
-0.15109492799667082	-0.2631580954722224	0.0003851012960453856	-0.009858399681732381	-0.40748062166108495	-0.006772401741965169	1.0078351010463531e-05	-5.939241979071491e-05	0.06546313932946682	-1.7102909029458848	24.275272
-0.2811498232909133	-0.3626701176126909	0.0004663077812806892	-0.01355332647322962	-0.6335305994763292	-0.010289341327792516	1.1227557211930987e-05	-8.315668541225143e-05	0.08987765867926521	-2.6600933525428925	24.75067
-0.018980035980181945	-0.45258458422808956	0.000608940269715688	-0.01707295581284434	-0.46782159320772243	-0.0037430269732247026	5.8002406024612e-06	8.350530698215012e-05	0.06825664795314978	-1.9413311770590869	26.86429
-0.21372416452333595	-0.4731044919938886	0.0006487252571614896	-0.01775362125344731	-0.6788033529563773	-0.008025303490186637	1.0640762752988127e-05	2.3842841391990348e-05	0.10175194217638113	-2.8345619704030693	26.30524
-0.2685803293881032	-0.22880082206153435	0.000307457967845826	-0.008506515144625096	-0.495840286600948	-0.0015408648486976645	7.841689201956874e-07	0.00018090555300789488	0.07263086449078247	-2.057279117332717	27.01837
-0.47557450334207696	-0.6114739446843412	0.0008567474487806311	-0.02284588563913993	-1.0745056581600727	-0.01254278975630772	1.8018298330100206e-05	4.426722928846625e-05	0.16458103599561438	-4.491129945615399	26.273146
-0.28831456945331285	-0.4625434487801655	0.0006194484369634727	-0.017319958503342874	-0.7381851611104113	-0.012672856999028507	1.5645957578150586e-05	-0.00012283506838811834	0.10888398693280762	-3.1008476317708134	25.182783
-0.35343195454324106	-0.14976202779495376	0.00020207020333778776	-0.005481788851019536	-0.49953950072763903	-0.003654481585378013	3.4907069278798226e-06	0.0001031662472232511	0.07411700868452695	-2.084308096305555	26.798317
-0.3641277793941553	-0.3136731003358902	0.0004193636869431468	-0.011662913496138131	-0.6745976846224102	-0.003203195094411463	3.2734818298372782e-06	0.00020432677035480944	0.0982994508768224	-2.803289305296791	27.438684
-0.3593453044591229	-0.17156262652262286	0.00021959252276362263	-0.006301793350428635	-0.521823143039528	-0.009084787852919406	9.705452820067639e-06	-9.109247503085261e-05	0.07429945188185227	-2.1983786601278474	24.207455
-0.25174862318180224	-0.3088767234282302	0.0004086255771235065	-0.011537416405859058	-0.555623616010056	-0.0050017305608010725	5.274085551953355e-06	7.892529628886963e-05	0.08045417894138142	-2.3168171209044903	27.693537
-0.32195196278235294	-0.1728629388680436	0.0002424408292867381	-0.006368075401780146	-0.4915103748876159	-0.0033045267415550594	3.731653471303407e-06	0.00011240879227281193	0.07546368576220652	-2.048480108481391	25.984598
-0.29528354652269484	-0.4866011584617552	0.0006607184504701645	-0.018223843891945972	-0.7715154516515813	-0.010369253237554258	1.3266044413026963e-05	-1.983539257345528e-05	0.11485016875817908	-3.228821382812952	25.923786
-0.06579445418421742	-0.4058744698532217	0.0005332133554086493	-0.015288725065474112	-0.4697797520686205	-0.0018891719637436487	1.5512419517318743e-06	0.00015458298721307147	0.06692220800053385	-1.9437078011916376	26.694923
-0.5159177660717171	-0.20793069218533275	0.00026660883314592686	-0.007599276293536554	-0.7215594671471405	-0.002288991109288876	3.5612572145445953e-07	0.0002619042628041398	0.10157648059852199	-2.998804470441916	26.417805
-0.2780125209039178	-0.2858547330555293	0.0003786465794414968	-0.010655563891133826	-0.5618697962182476	-0.001997457738201931	1.3425634685094572e-06	0.00019542123455720215	0.0810693179808059	-2.3312635029328397	28.232502
-0.08970921738279006	-0.48586445350640933	0.0006291726019242072	-0.018296510247821255	-0.5701219987067634	-0.005451672138482305	5.8408810386764815e-06	6.838055429483397e-05	0.0805215293709535	-2.3721263288231254	26.952143
-0.3753589417897937	-0.2057704758020971	0.00027668228250665456	-0.007584632192377257	-0.5701793862685449	-0.010950031213583693	1.3681586813042177e-05	-0.00013820398076790628	0.0849691880355052	-2.405516265503787	25.826078
-0.1829455264034994	-0.3912037248814057	0.0005648278558632681	-0.014674648852048723	-0.5723212379783652	-0.0018280133059899392	3.4270067155095723e-06	0.00020649722909893875	0.08940795639037807	-2.369658133797268	26.580519
-0.35391540759976164	-0.4459328464830721	0.0005981464266200413	-0.016660592862419686	-0.7971717797965278	-0.0026764742840030553	2.369877359802308e-06	0.0002830672791942413	0.11623380621921159	-3.305300441679384	26.346422
-0.4641355019725668	-0.29536345323089336	0.0004002716375718254	-0.010923782467179097	-0.7571365040801923	-0.0023624511231421933	1.4457248156335255e-06	0.00027603989234684014	0.11194824808559724	-3.1434172005961987	27.08718
